name,name,name.1,name.1.1,name.1.1.1,exth,modelg_r,extj,extk,e_uhmag,exti,ukmag,extg,2kmag,nuvmag,extz,dedeg,e_zmag,e_ukmag,e_uymag,extu,radeg,extr,e_2kmag,2jmag,r50,gmag,uymag,rmag,modelg_i,modelg_j,dgr,2hmag,imag,b_a,extnuv,r90,e_2hmag,e_imag,modelu_j,modelu_k,modelu_i,modelu_r,logmstar,e_uvm2mag,grpcz,uvm2mag,e_rmag,absrmag,modelg_k,zmag,extuvm2,exty,e_umag,cz,e_nuvmag,e_2jmag,e_gmag,uhmag,umag,fl_insample,sdss_dr10_objid,flux_ratio_2c,r50_deconv1,sdss_dr12_specid,b_a_deconv1,dist2d_nn2,dist2d_nn3,dist2d_nn1,f_b,f_a,r50_deconv2c,r50_deconv2e,sdss_dr7_objid,b_a_innerdisk,sdss_dr7_specid,b_a_deconv2e,sdss_dr10_specid,b_a_deconv2c,sdss_dr12_objid,vdisp,logmstar_84,vrot,sfr_nuv,mu_delta,logmgas,sfr_nuv_wise,logmstar_16,ccr_star,ccr_bary,econame,ccr_lum,morph,morphel,mhi,ehiasym,ew20,emhi_corr_sys,w20,eb_a_innerdisk,ew50,eb_a,peaksnhi,confused,limflag,mhi_corr,hitelescope,emhi,emhi_corr_rand,w50,hiasym,grpn,grprproj_stack,grpabsrmag,logmh_dyn,grpsig,logmh_s,fc,logmh,ccr,grprproj,grpnassoc,grpmb,grp,grpms,logmh_dyn_stack,grpsig_stack,logmh_dyn_smooth,meanfsmgr,meanfsmgre15,logmstare15,kin_slit_flag,kin_done_hi,kin_done_blue,kin_done_red,kin_blue_code,kin_ifu_flag,kin_red_code,modelg_jcorr,modelu_icorr,modelu_jcorr,modelg_kcorr,absrmagcorr,modelu_kcorr,modelg_rcorr,modelu_rcorr,modelg_icorr,fuvmag,extfuv,e_fuvmag,centralout,logmbary_pc,NAME,oii_3726_flux,oii_3726_flux_err,oii_3729_flux,oii_3729_flux_err,neiii_3869_flux,neiii_3869_flux_err,h_delta_flux,h_delta_flux_err,h_gamma_flux,h_gamma_flux_err,oiii_4363_flux,oiii_4363_flux_err,h_beta_flux,h_beta_flux_err,oiii_4959_flux,oiii_4959_flux_err,oiii_5007_flux,oiii_5007_flux_err,hei_5876_flux,hei_5876_flux_err,oi_6300_flux,oi_6300_flux_err,nii_6548_flux,nii_6548_flux_err,h_alpha_flux,h_alpha_flux_err,nii_6584_flux,nii_6584_flux_err,sii_6717_flux,sii_6717_flux_err,sii_6731_flux,sii_6731_flux_err,ariii7135_flux,ariii7135_flux_err,oii_flux,oii_flux_err,oiii_flux,oiii_flux_err,Flux_HeII_3203,Flux_HeII_3203_Err,Flux_OII_3726,Flux_OII_3726_Err,Flux_OII_3728,Flux_OII_3728_Err,Flux_NeIII_3868,Flux_NeIII_3868_Err,Flux_Hd_4101,Flux_Hd_4101_Err,Flux_Hg_4340,Flux_Hg_4340_Err,Flux_OIII_4363,Flux_OIII_4363_Err,Flux_HeII_4685,Flux_HeII_4685_Err,Flux_ArIV_4711,Flux_ArIV_4711_Err,Flux_Hb_4861,Flux_Hb_4861_Err,Flux_OIII_4958,Flux_OIII_4958_Err,Flux_OIII_5006,Flux_OIII_5006_Err,Flux_HeI_5875,Flux_HeI_5875_Err,Flux_OI_6300,Flux_OI_6300_Err,Flux_NII_6547,Flux_NII_6547_Err,Flux_Ha_6562,Flux_Ha_6562_Err,Flux_NII_6583,Flux_NII_6583_Err,Flux_SII_6716,Flux_SII_6716_Err,Flux_SII_6730,Flux_SII_6730_Err
rs0493,rs0493,rs0493,rs0493,rs0493,0.02,0.377907,0.02,0.01,0.15,0.05,14.61,0.1,-99.0,19.33,0.04,3.801093,0.05,0.22,0.2,0.13,172.55178,0.07,-99.0,15.44,2.67,17.32,15.78,16.86,0.589928,1.77695,-0.04,14.95,16.63,0.95,0.24,6.29,0.16,0.04,2.77832,3.60176,1.5913,1.3792799999999998,8.67,-99.0,5245.84,-99.0,0.02,-17.58,2.60039,16.42,0.25,0.03,0.04,5244.9,0.19,0.18,0.03,14.84,18.28,1,1237655123930316875,0.308233,6.0781,942435715835258880,0.6088,0.98346,1.4198,0.9739399999999999,0,1,5.766,5.8496,588010877682122833,0.975735,235820652051824640,0.9976,942435715835258880,0.2512,1237655123930316875,0.0,8.85,0.0,0.17241186,8.69564,9.17141,0.19208712,8.51,-99.0,-99.0,ECO10327,1.13301,-1.5,E,1059940000.0,0.195904,0.0,0.0,0.0,0.04251459999999999,8.72586,0.0383,3.10865,0,0,0.0,ALFALFA,119243000.0,0.0,121.866,-0.15616300000000002,1.0,0.0,-17.5748,0.0,0.0,10.9779,1,10.9369,1.19713,0.0,1.0,9.2885,7923.0,8.6635,0.0,0.0,0.0,0.488808,0.4876430000000001,8.67,0,?,0,0,0,0,0,1.37923,1.14981,2.1890400000000003,2.1123,-17.9421,2.92211,0.215141,1.02495,0.34000199999999997,0.0,0.2118,0.0,0,9.285,rs0493,0.0,-0.7672084,0.0,-0.7672084,29.950020000000002,5.250995,64.25787,4.029644,119.4639,4.066853,-2.0558650000000003,3.1164330000000002,332.4696,15.65722,138.8692,3.93535,535.6193,29.306490000000004,29.033440000000002,2.589991,26.00776,4.810727,46.16617,2.60846,1092.9769999999999,42.91697,135.7829,7.6719399999999975,166.9908,9.253404,112.8604,6.179613,19.48328,2.0785869999999997,0.0,1.0849959999999998,403.5353,6.2386230000000005,0.0,,1678.4853832708332,584.7403221806387,-12829.091967967357,-2474.2926468189303,43.735297197135644,14.500094791201722,99.0841068034607,20.764589764670408,178.3699107180378,29.59968003492925,0.0,,6.231802169594135,15.881794136496286,2.3260190350977723,19.36740470086759,348.0302527012848,40.699709211671674,193.89435027302414,22.50583919994589,550.8227064749519,62.86490758588139,32.77408399049146,5.536637411646046,24.019657221020513,4.662723452469275,42.07517350873348,3.2815392391363636,995.3665227256744,66.03184001402981,123.52602291825177,9.574910906396887,150.93492757827195,11.325133210699413,101.93661893696206,7.580610113800193
rs0516,rs0516,rs0516,rs0516,rs0516,0.02,0.159168,0.03,0.01,0.27,0.07,13.18,0.12,12.96,16.78,0.05,2.5514395,0.08,0.09,0.1,0.16,173.77043,0.09,0.23,13.64,18.91,15.15,14.17,14.87,0.253353,1.2275200000000002,-0.05,12.82,14.71,0.26,0.29,41.46,0.34,0.04,2.15159,2.8658,1.17743,1.08324,9.07,-99.0,5081.88,-99.0,0.03,-19.52,1.9417200000000001,14.59,0.3,0.04,0.03,5085.3,0.02,0.14,0.04,13.32,16.07,1,1237651754007593088,0.383439,41.185,577714778684811264,0.2463,1.27,1.3513,0.71626,0,1,30.8565,52.2285,587726032782688396,0.265851,144619956061863936,0.257,577714778684811264,0.1743,1237651754007593088,0.0,9.19,0.0,0.66203982,7.34979,9.77168,0.74923671,9.01,-99.0,1.02755,ECO02641,1.03261,10.0,L,4222300000.0,0.05448340000000002,0.0,0.0,0.0,0.029526999999999998,8.92883,-99.0,12.8005,0,0,0.0,ALFALFA,87186100.0,0.0,150.401,-0.0973999,1.0,0.0,-19.5116,0.0,0.0,11.1829,1,11.3419,1.22593,0.0,1.0,9.8675,2840.0,9.1885,0.0,0.0,0.0,3.5480300000000002,3.55061,9.07,0,1,0,0,0,0,0,1.15193,1.10485,2.0475,1.8459299999999998,-19.5807,2.7415,0.131947,1.02752,0.20927800000000002,17.1573,0.2589,0.0219,0,9.845,rs0516,0.0,-0.8103225000000001,0.0,-0.8103225000000001,30.92789,3.5978980000000003,61.75201,2.679869,104.4455,2.683974,6.035782,1.952407,268.4228,16.276220000000002,150.9701,2.572816,515.0514,29.70103,29.26215,1.7786790000000001,21.76471,2.5816369999999997,42.64402000000001,1.939312,894.2164,35.78933,125.4236,5.703858,139.675,6.212612,101.8937,5.242623,22.45164,1.387443,0.0,1.145969,473.47900000000004,4.411522,0.0,,2019.5883217609219,462.0774820912066,0.0,,42.79431213757895,12.480066856565669,115.70210997369404,24.31760579964878,156.6276830844267,28.622858296141306,15.005950533372037,7.910092668316994,0.0,,5.165735344337831,8.863403824027898,306.91682274012965,43.14764180388051,203.42505216880068,27.321386159754848,577.5845376413415,76.2108648504534,32.76261290299161,5.141751988041951,21.695304260716064,2.9856863807584326,41.89515403813314,3.279160485771821,877.7821130367706,65.7812532275998,122.97615291251935,9.542916487077862,135.97938425950397,10.1501833892634,99.12043927222405,7.806400201558603
rs0517,rs0517,rs0517,rs0517,rs0517,0.01,0.502205,0.02,0.01,0.06,0.05,12.65,0.09,12.89,18.28,0.04,4.221012,0.04,0.17,0.05,0.12,173.78108999999995,0.07,0.18,13.85,3.37,16.16,14.33,15.58,0.797104,2.19133,0.08,12.93,15.3,0.68,0.22,7.79,0.23,0.03,3.2513400000000003,4.2320199999999994,1.8571099999999998,1.56221,9.49,-99.0,6233.56,-99.0,0.02,-19.23,3.1720099999999998,15.02,0.22,0.03,0.03,6233.1,0.03,0.02,0.02,13.11,17.25,1,1237655124467712016,0.129619,6.7816,942397507806193664,0.5415,0.67367,0.70689,0.64208,0,1,7.4855,7.4855,588010878219517972,0.775109,235820651468816384,0.4912,942397507806193664,0.3912,1237655124467712016,0.0,9.61,0.0,1.5298777,9.14295,9.15377,1.9463854999999999,9.35,1.0936700000000001,1.00336,ECO10114,1.0852600000000001,-1.0,L,1017760000.0,0.0939184,0.0,0.0,238.3,0.054865,4.80987,0.0283,5.5119,0,0,0.0,GBT,114871000.0,0.0,260.129,-0.122281,1.0,0.0,-19.2305,0.0,0.0,11.3409,1,11.2719,1.04408,0.0,1.0,9.7025,7777.0,9.5665,0.0,0.0,0.0,0.45415500000000003,0.454085,9.49,1,?,1,0,10000,0,0,1.44713,0.964355,2.09499,2.25884,-19.8858,2.9067,0.18055,0.828411,0.316494,0.0,0.1916,0.0,0,9.645,rs0517,0.0,-0.725263,-75.22405,4920000000.0,19.163220000000006,6.415651,136.3552,5.494271,252.446,5.882448999999999,5.33025,4.334992,1411.648,41.4705,44.1925,3.9328629999999998,264.6404,17.42782,60.04475,3.515048,67.52632,11.110489999999999,505.9875,10.64879,4728.199000000001,103.0616,1488.1979999999999,31.31997,741.7643,21.27151,548.1266,18.29199,8.640455000000001,3.341192,351.6925,659.5682,110.8875,5.010115,0.0,,2567.136084618195,597.9010726101349,383.3395323658727,285.3588183646384,389.0625194921331,93.82857658962963,516.4043890804445,57.29758498059514,786.1054936253374,74.3961140531708,90.43842136014729,7.357377061005836,0.0,,15.069004774728791,18.777984400706366,1444.306391699992,101.5251648814611,93.48001859068373,8.395846684648964,265.35661528997036,23.596414279649807,116.53277236160685,12.280112277744534,59.94026783159896,10.084649657232204,442.42904291640696,16.972614924429482,4130.716280261977,159.59374023790545,1298.5853046489508,49.36605823749434,642.5214825492328,26.75024090951934,474.4099473569781,21.295477455108617
rs0519,rs0519,rs0519,rs0519,rs0519,0.02,0.394413,0.02,0.01,0.14,0.06,11.6,0.1,11.56,16.4,0.04,0.12777681,0.02,0.11,0.03,0.14,173.90386999999996,0.07,0.15,12.46,11.88,14.4,12.86,13.93,0.611567,1.8036299999999998,-0.09,11.81,13.69,0.6,0.24,23.17,0.03,0.02,2.84156,3.66764,1.6494900000000001,1.43234,9.95,-99.0,5768.39,-99.0,0.02,-20.73,2.6297099999999998,13.49,0.25,0.03,0.03,5776.9,0.02,0.06,0.03,11.87,15.42,1,1237674650462912680,0.22312600000000002,29.5392,317645363668346880,0.5047,1.1682,1.2628,0.7206899999999999,0,1,31.2668,31.2668,587748929238007845,0.6077,-999,0.5297,317645363668346880,0.3124,1237674650462912680,0.0,10.11,0.0,2.7210182,8.41843,9.839369999999999,3.6367915999999996,9.81,1.17133,1.16262,ECO02663,1.15564,9.0,L,4934510000.0,0.056371199999999996,0.0,0.0,0.0,0.0133381,9.62144,0.0581,5.69181,0,0,0.0,ALFALFA,192880000.0,0.0,316.98,-0.0517746,1.0,0.0,-20.7263,0.0,0.0,11.4959,1,11.7449,1.14419,0.0,1.0,10.1565,2858.0,9.8795,0.0,0.0,0.0,0.404522,0.404376,9.97,0,?,0,0,0,0,0,1.43146,1.2226,2.28019,2.17579,-21.0636,3.02451,0.23772800000000002,1.08646,0.373875,16.8261,0.2136,0.0254,0,10.195,rs0519,0.0,-0.5266013,0.0,-0.5266013,10.134789999999999,2.109459,22.675,1.6097290000000002,42.348079999999996,1.610859,0.8154887,1.293305,180.2741,12.46973,31.43313,1.367976,172.1139,12.60934,10.54653,1.050769,18.21825,2.885996,51.04138,2.794982,723.5604,37.13622,150.1217,8.220533999999999,130.6848,7.095311,87.53135999999998,4.820364,-1.804625,5.316487,0.0,0.7447266,97.36248,1.9654029999999998,0.0,,379.542960496503,185.65280641511663,402.95271544747845,154.76598262058363,28.62739694607637,11.27685760587594,77.49664179755543,20.209176599618928,102.92716547250241,22.33905260090245,3.518497310717316,0.6739722240194347,6.603736385309915,4.507896251636107,7.931282940470385,5.576105313876919,193.2032968386527,31.97738610140216,62.68735814958039,10.116859900431399,176.6251417762476,28.017532191091245,16.28079449465516,3.2036143689463157,14.397064522432625,2.572928377140662,39.0508683188544,3.6428529865131587,552.5614289585466,50.267585705696476,114.34966095608452,10.576622882443997,97.99322876105447,8.763794267140684,65.522439977081,5.871304782790039
rs0520,rs0520,rs0520,rs0520,rs0520,0.02,0.221371,0.02,0.01,0.06,0.06,13.99,0.1,13.92,17.73,0.04,1.3576178,0.1,0.13,0.27,0.14,173.9117,0.07,0.13,14.39,3.75,16.24,15.04,15.9,0.353508,1.40974,-0.08,14.04,15.75,0.87,0.25,11.39,0.16,0.03,2.2784299999999997,3.02789,1.2221899999999999,1.09006,8.79,-99.0,5201.73,-99.0,0.04,-18.53,2.15921,15.54,0.25,0.03,0.03,5208.8,0.04,0.51,0.03,14.26,17.07,1,1237651752397045867,0.11158699999999999,7.6287,577646883841796096,0.7049,0.83114,0.93316,0.48028999999999994,0,1,5.8855,7.7734,587726031172141157,0.8829370000000001,-999,0.8215,577646883841796096,0.2483,1237651752397045867,0.0,8.97,0.0,0.39423155,8.74173,9.78995,0.39423155,8.69,-99.0,1.0392299999999999,ECO07365,1.0486799999999998,1.0,L,4403730000.0,0.052319399999999995,0.0,0.0,0.0,0.0107572,7.78755,0.0178,10.5031,0,0,0.0,ALFALFA,104540000.0,0.0,153.779,-0.034388999999999996,1.0,0.0,-18.4457,0.0,0.0,11.0189,1,11.1029,1.15784,0.0,1.0,9.8265,5968.0,8.7685,0.0,0.0,0.0,1.43897,1.43897,8.79,0,?,0,0,0,0,0,1.20002,1.01126,1.98321,1.89658,-18.7026,2.67978,0.142538,0.9257299999999999,0.228069,17.9577,0.2174,0.1553,0,9.825,rs0520,0.0,-0.7895687,0.0,-0.7895687,20.39688,3.985839,36.135059999999996,2.809386,56.441359999999996,2.537843,2.008167,2.4826040000000003,170.0098,7.522261,48.06797,2.305017,222.669,7.672248,11.128160000000001,1.894856,24.32103,3.985792,29.81444,1.370876,451.8835,11.90085,87.68954000000002,4.031989,114.8147,5.05714,79.74205,4.144965,8.468844,1.6087690000000001,0.0,1.116619,153.7435,3.180324,0.0,,66349724995011.055,10758705353874.793,0.0,,21.76647462357487,7.247329774400352,36.854895861668744,7.091661110028483,57.36274479483375,8.098912169940633,0.8376495302519638,13.230637576404897,1.9334594251976338,6.450437466036113,2.5018360081906046,992.4588454193009,119.90538852203461,12.01317753026435,55.325225246954254,5.123811519884134,158.5538930141133,14.411466884399594,10.608480720484218,2.921622381266451,18.319409584478187,3.1359485450437887,22.616838123884627,1.4574227142856615,342.929411173019,17.851455076962278,66.58334846963793,4.2633903834956355,87.47052484768551,5.352855944137188,60.7725006236382,4.071131391460549
rs0532,rs0532,rs0532,rs0532,rs0532,0.01,0.398687,0.02,0.01,0.11,0.05,13.77,0.09,13.89,18.36,0.03,0.11662229,0.05,0.07,0.11,0.12,174.87362,0.06,0.27,14.57,2.32,16.6,15.02,16.12,0.626078,1.8516099999999998,0.05,13.88,15.89,0.95,0.22,5.88,0.08,0.02,2.81746,3.6695599999999997,1.59194,1.36455,9.05,-99.0,5737.3,-99.0,0.05,-18.51,2.7037,15.71,0.22,0.03,0.04,5737.9,0.06,0.09,0.02,14.03,17.6,1,1237674650463305789,0.0118604,4.1436,317679448528807936,0.8315,1.0168,1.187,0.7389399999999999,0,1,4.2554,4.2558,587748929238401090,0.950741,-999,0.9335,317679448528807936,0.0412,1237674650463305789,0.0,9.23,0.0,0.59629161,9.18213,8.86242,0.70892227,8.89,-99.0,-99.0,ECO07241,1.01884,-3.0,E,520343000.0,0.37796799999999997,0.0,0.0,44.8505,0.0255851,9.332880000000001,0.0234,5.22194,0,0,0.0,AO,81151400.0,0.0,29.0479,0.26253699999999996,1.0,0.0,-18.5058,0.0,0.0,11.1529,1,11.1159,1.09287,0.0,1.0,9.2925,5884.0,9.1055,0.0,0.0,0.0,0.532276,0.532276,9.05,0,?,0,0,0,0,0,1.32135,1.00358,2.0312799999999998,2.05238,-18.9776,2.76231,0.182535,0.892466,0.293648,18.5809,0.1909,0.2586,0,9.265,rs0532,0.0,-0.6381406999999999,0.0,-0.6381406999999999,19.334770000000002,3.6608099999999997,101.5181,3.152278,181.4444,3.587754,4.297157,2.6632130000000003,805.0788,17.83547,122.8591,3.3570010000000003,730.6416,17.32791,48.21991,3.912697,70.21151,7.971356,218.0945,4.699008999999998,2588.271,49.511759999999995,641.4543,13.820620000000002,495.106,12.02786,372.4411,10.034189999999999,16.71985,3.3845669999999997,0.0,0.9024673000000001,381.6715,5.1691410000000015,0.0,,0.0,,30591.823039274852,2816.472157594821,42.21421634733782,13.697826779949212,189.45355079150156,17.731832012823645,329.48821865609744,24.45724232264754,11.94094033340854,15.067996529059394,11.320570945249907,10.574551744390075,6.119694445178099,27.502504211128294,668.1293264331995,37.210089953321805,210.09212135431258,11.41158677393439,597.3861612609452,31.882680231082542,64.18918280273697,7.577660014871786,52.44931580801408,6.1345812013459255,161.1160324803765,5.398836219833669,1910.8498735989506,60.95067052155194,473.1483238443877,15.734448188242702,363.2146784767956,12.441857020724994,273.0633505166021,9.856333385933215
rs0536,rs0536,rs0536,rs0536,rs0536,0.01,0.425112,0.02,0.01,-99.0,0.04,-99.0,0.07,13.23,18.49,0.03,4.2697144,0.04,-99.0,-99.0,0.1,175.07898,0.05,0.15,14.36,3.32,16.42,-99.0,15.92,0.682131,2.01614,0.0,13.6,15.66,0.76,0.18,8.53,0.04,0.03,3.10752,4.045059999999999,1.77351,1.51649,9.15,-99.0,5938.13,-99.0,0.02,-18.76,2.95368,15.42,0.18,0.02,0.04,5879.0,0.04,0.23,0.05,-99.0,17.52,1,1237655124468301949,-999.0,-999.0,943541545225709568,-999.0,0.60787,0.81742,0.37793000000000004,0,1,-999.0,-999.0,588010878220107874,0.758,236100992850984960,-999.0,943541545225709568,-999.0,1237655124468301949,0.0,9.35,0.0,0.67176847,8.96159,9.099839999999999,0.67176847,9.05,1.0262200000000001,1.00195,ECO10115,1.02518,5.5,L,898911000.0,0.190249,0.0,0.0,0.0,-99.0,6.89843,-99.0,4.0835300000000005,0,0,0.0,ALFALFA,99879000.0,0.0,89.3433,-0.178199,1.0,0.0,-18.7584,0.0,0.0,11.1709,1,11.1669,1.15982,0.0,1.0,9.4315,7778.0,9.1635,0.0,0.0,0.0,1.16987,1.1528200000000002,9.15,1,?,0,1,0,0,1000000,1.3629799999999999,1.08965,2.16722,2.14034,-19.3806,2.94457,0.172192,0.9764290000000001,0.28541,0.0,0.1578,0.0,0,9.425,rs0536,0.0,-0.7664081,0.0,-0.7664081,42.30468,5.837936,51.13216,3.887689,86.3088,3.598725,-1.655619,3.181014,509.2003,21.196360000000002,149.2927,4.295125,1060.505,36.0456,32.92622,2.794651,56.8747,9.21092,74.44198,3.604858,1677.707,37.91037,218.947,10.60252,286.7615,11.116480000000001,183.4731,10.75827,23.09147,2.868011,0.0,1.0838649999999999,468.0185,6.728383,0.0,,883.377633756203,223.76170624592265,945.0441780347875,206.77615536589758,259.28523218390586,57.80160451404013,165.72914917520146,28.27138128549465,232.8511319941926,32.460317567495395,0.0,,0.0,,0.0,,530.1754096987476,49.07982326202917,381.7583343715008,32.858246275560234,1084.4081036039117,91.63863207743856,47.778839373256304,9.054718351696895,52.14183058890772,8.771239094488358,67.33217679888544,4.295392617443974,1516.3016717384176,71.38891761623086,197.6709373499316,12.541183892724275,257.1993040717723,14.157614052428963,164.44061478189386,11.568562231312315
rs0538,rs0538,rs0538,rs0538,rs0538,0.01,0.505926,0.02,0.01,-99.0,0.05,-99.0,0.09,11.62,17.82,0.03,4.8096875,0.02,-99.0,-99.0,0.12,175.21391,0.06,0.15,12.79,13.69,15.29,-99.0,14.71,0.80448,2.26273,-0.06,12.23,14.4,0.23,0.22,27.27,0.04,0.02,3.4296800000000003,4.46745,1.9714200000000002,1.67287,9.75,-99.0,5943.5,-99.0,0.02,-20.0,3.30051,14.14,0.22,0.03,0.04,5947.5,0.08,0.05,0.02,-99.0,16.41,1,1237654605332348990,-999.0,-999.0,943546218150127616,-999.0,0.68116,0.82694,0.29617,0,1,-999.0,-999.0,588010359084154942,0.272181,-999,-999.0,943546218150127616,-999.0,1237654605332348990,0.0,9.87,0.0,1.9779776000000002,8.07428,9.68714,2.8442104,9.65,1.1376700000000002,1.11969,ECO02936,1.17426,7.0,L,3475480000.0,0.07321749999999999,0.0,0.0,0.0,0.058588999999999995,7.60531,0.0192,4.61289,0,0,0.0,ALFALFA,170367000.0,0.0,309.2270000000001,0.0958495,1.0,0.0,-20.0557,0.0,0.0,11.4539,1,11.5029,1.10438,0.0,1.0,10.0385,3021.0,9.7895,0.0,0.0,0.0,0.6691,0.64659,9.75,1,1,0,1,0,0,1000000,1.60219,1.16974,2.3953599999999997,2.47805,-20.6104,3.27122,0.21731399999999998,1.0104799999999998,0.37657399999999996,0.0,0.1908,0.0,0,10.015,rs0538,0.0,-0.7915528000000001,0.0,-0.7915528000000001,15.235520000000001,4.989944,25.262520000000002,3.416813,34.45256,2.865545,-2.712825,2.671865,393.2501,25.143829999999998,17.616770000000006,2.407881,225.8037,18.2079,15.509970000000001,2.3437240000000004,55.57083000000001,9.941313000000001,116.4774,4.736306,1117.124,26.76012,342.5805,13.93031,257.4736,13.495970000000002,174.0829,13.36244,3.098867,2.3611299999999997,0.0,1.119425,53.78461,3.174457,0.0,,730.6758155692772,356.17993720017904,569.7870889769201,339.02713860309416,161.6713783738471,58.72585030693867,206.3428477646809,50.642151216819684,165.30460411668358,32.245114746776636,0.0,,0.0,,0.0,,316.19235366852854,42.76886147677537,63.58952930971506,8.878941366984229,181.73853414136366,25.012304925616185,73.48954551403449,19.925223008311512,44.95107773839192,8.564762526046861,94.28487279302935,6.823467566397529,904.3101314919917,58.03847085479117,277.33195817430703,19.89297745335465,208.49012212740175,16.04318895098586,140.9677336447967,13.397068912134086
rs0541,rs0541,rs0541,rs0541,rs0541,0.01,0.518261,0.02,0.01,0.34,0.04,-99.0,0.07,13.45,18.95,0.03,4.6257402999999995,0.04,-99.0,-99.0,0.1,175.29068,0.05,0.08,14.42,2.0,16.77,-99.0,16.17,0.802856,2.14395,-0.04,13.96,15.9,0.85,0.18,5.47,0.11,0.02,3.2687,4.19193,1.9276099999999998,1.6430200000000001,9.29,-99.0,5958.39,-99.0,0.02,-18.53,3.06717,15.66,0.19,0.02,0.08,5957.9,0.2,0.06,0.02,13.81,17.84,1,1237655125005238303,0.8752469999999999,4.1616,943545943272220672,0.7665,0.61233,0.61603,0.29669,0,1,3.3962,8.5535,588010878757044259,0.9010459999999999,236100992918093824,0.5398,943545943272220672,0.7784,1237655125005238303,0.0,9.41,0.0,0.44419771,9.58118,8.75731,0.63612769,9.11,1.05466,1.0,ECO10249,1.01759,-2.5,E,408495000.0,0.229266,0.0,0.0,168.30599999999995,0.0216777,6.73678,0.0201,3.13715,0,0,0.0,GBT,64992300.0,0.0,119.229,0.515001,1.0,0.0,-18.5168,0.0,0.0,11.2339,1,11.1169,1.05336,0.0,1.0,9.3955,7878.0,9.2945,0.0,0.0,0.0,0.209617,0.20897600000000002,9.29,1,?,1,0,10000,0,0,1.60074,1.2463600000000001,2.4033700000000002,2.41309,-18.9791,3.21572,0.275045,1.07768,0.44372399999999995,0.0,0.16,0.0,0,9.385,rs0541,0.0,-0.7541361999999999,0.0,-0.7541361999999999,18.11289,6.469156,166.942,5.5818650000000005,302.2019,5.980738,1.646625,4.17474,1718.221,52.8036,99.23801,4.420974,734.4613,27.28709000000001,77.27543,3.708935,69.94808,8.675295,660.5723,16.23028,5581.644,126.0642,1942.86,47.73612,752.6984,24.585820000000002,530.7949,22.21809,41.80141,3.795948,0.0,1.06651,307.6535,6.52926,0.0,,1156.3378450254522,274.43020484974716,2529.8602036348716,409.9218142924547,355.27078738949484,95.02506013427183,554.9172855482676,67.12596344275482,859.6289562345107,85.07455676667932,0.0,,3.686952574732024,45.30601063139468,0.0,,1713.3966120631358,125.642907717051,253.5308326010728,18.690017811827886,720.5908364648195,52.26833298577515,153.29152648124582,13.512205467154482,62.20316335311551,8.044166799974072,580.341902891358,24.08184820744146,4900.314310500568,197.003649464392,1704.056835874819,70.11732685897022,656.2837102804697,29.765915451596793,462.50438281485435,24.173441362442784
rs0549,rs0549,rs0549,rs0549,rs0549,0.02,0.229927,0.02,0.01,0.26,0.06,13.4,0.1,13.17,17.28,0.04,0.1618525,0.03,0.27,0.1,0.14,175.72454,0.08,0.34,14.14,4.84,15.74,14.58,15.42,0.372757,1.46878,-0.12,13.68,15.26,0.75,0.25,10.91,0.2,0.03,2.3359400000000003,3.11937,1.2399200000000001,1.09709,9.01,-99.0,5368.51,-99.0,0.02,-19.08,2.25221,15.14,0.26,0.03,0.03,5380.9,0.02,0.15,0.02,13.66,16.59,1,1237671142017859597,0.209484,10.7412,318746804491413504,0.755,0.23390999999999998,0.26461,0.16918,0,1,3.9649,13.4715,587748929238794394,0.7514609999999999,79880582401622016,0.7857,318746804491413504,0.6993,1237671142017859597,0.0,9.19,0.0,0.75580765,8.450339999999999,9.33195,0.85960288,8.93,-99.0,1.02663,ECO02973,1.00458,2.0,L,1533980000.0,0.136983,0.0,0.0,0.0,0.0388579,5.58165,0.0635,3.91685,0,0,0.0,ALFALFA,125507000.0,0.0,155.47899999999996,0.151001,3.0,0.11671600000000001,-21.0941,0.0,30.0429,11.4609,0,11.9079,1.18305,0.16549,3.0,10.3345,1768.0,9.8655,0.0,64.0735,11.6058,2.0666700000000002,2.0666700000000002,9.01,0,?,0,0,0,0,0,1.18868,0.962425,1.9442700000000002,1.89985,-19.3319,2.65545,0.12626600000000002,0.881863,0.20682899999999999,17.5983,0.2214,0.0403,0,9.495,rs0549,0.0,-0.7576718000000001,0.0,-0.7576718000000001,17.70815,5.1134949999999995,33.32014,3.648164,63.7386,3.3397620000000003,2.753276,3.119612,221.8436,7.3372259999999985,58.56419,3.208972,250.12599999999998,8.937615,20.96649,2.581684,27.900140000000004,4.203380999999999,47.20616,1.913245,672.6088,15.45691,138.8416,5.627192,152.8125,6.553261,107.1704,5.458983,9.10357,2.3050040000000003,0.0,1.07151,180.9323,4.533929,0.0,,84.04177804104124,37.12834171720824,-9474.317392759,-1200.1989129401063,29.545018451911616,11.652576189155988,59.974252167166384,9.589713647049198,92.70307232595431,10.709838778522602,0.18242411315099674,279.2909967070259,7.91216551356413,8.436441761453375,0.6418804538636766,51.02194408395073,195.45153653325949,15.18625583977654,76.74743501782649,5.843757446355562,218.75620751601667,16.37706548026709,20.5490558165846,4.097790250297269,23.322944087960636,3.6277532765598273,39.24458978851819,2.1095966382403315,558.9913944851221,23.461411481452853,115.33718408872292,6.165394547206586,126.59435972961853,6.86796383648314,88.75610716793229,5.389387075225524
