,name,rarad,vlg
670,rf0677,0.6565894263016404,7124.2
671,rf0678,0.6566810735406625,6629.3
672,rf0679,0.6566864142481736,6572.5
673,rf0680,0.6579770852300234,6551.7
674,rf0681,0.6583897683316575,6434.9
675,rf0682,0.6592782805472628,6120.5
676,rf0683,0.6598103092631482,6426.0
677,rf0684,0.6598621629952249,7093.0
678,rf0685,0.6603407322761218,6745.6
679,rf0686,0.6624855499406052,5909.3
680,rf0687,0.6640373047252608,6561.1
681,rf0688,0.6645652668239891,7154.3
682,rf0689,0.6645926161333678,6593.5
683,rf0690,0.6651160229227483,6188.4
684,rf0691,0.6653001900654189,6844.4
685,rf0692,0.6653580651834151,6343.5
686,rf0693,0.6655395968789148,6428.7
687,rf0694,0.6675067923854227,6975.0
688,rf0695,0.6678411276569348,6831.6
689,rf0696,0.6678754582833215,7237.3
690,rf0697,0.6686882057560977,6388.1
691,rf0698,0.6699591545174,4384.8
692,rf0699,0.6706240551492397,6605.7
693,rf0700,0.6728345321001831,6220.5
694,rf0701,0.6788243973732724,6634.5
695,rf0702,0.6790201535021763,6314.6
696,rf0703,0.6923319891466472,6663.7
697,rf0704,0.6923915223274327,6725.5
698,rf0705,0.7031090482118617,7123.2
699,rf0706,0.7032189690481523,7232.1
700,rf0707,0.7040812489651002,6871.6
701,rf0708,0.7141177997352787,7223.2
702,rf0709,0.7211452632486786,6921.7
703,rf0710,0.728278546074627,6444.0
704,rf0711,0.7296965562787024,7100.2
705,rf0712,0.7308258541179128,6716.4
706,rf0713,0.7310030399435753,6292.5
707,rf0714,0.731459548262727,7079.9
708,rf0715,0.7342655664610358,6608.5
709,rf0716,0.7355438456051964,7051.5
710,rf0717,0.7365348610077713,7061.5
711,rf0718,0.7384809205770375,6974.2
712,rf0719,0.7394347779198375,7137.2
713,rf0720,0.7397993597472865,7118.5
714,rf0721,0.7400693796358626,6622.6
715,rf0722,0.7400849654260829,7132.7
716,rf0723,0.7401465580953859,7061.2
717,rf0724,0.7413012679285053,7049.3
718,rf0725,0.7432066613262,7159.6
719,rf0726,0.743646868270138,7019.6
720,rf0728,0.7452409996490321,7202.4
721,rf0729,0.7470555835657454,6827.3
722,rf0730,0.7472216865506578,7066.2
723,rf0731,0.7494899164465497,6326.9
724,rf0732,0.7518841067545579,6920.0
725,rf0733,0.7530891867898899,6739.9
726,rf0734,0.7539991491020023,7167.9
727,rf0736,0.7543791945466239,6723.3
728,rf0737,0.7548736986835916,7247.6
729,rf0738,0.755706465082888,6883.0
730,rf0739,0.7586423008709603,6705.2
731,rf0740,0.7596063160300068,4317.3
732,rf0741,0.7632539319936272,4287.3
733,rf0742,0.7638165912378853,7081.1
734,rf0743,0.7653423929765637,7283.9
735,rf0744,0.7736705107551349,4609.9
736,rf0745,5.768907462451563,5345.4
737,rf0746,5.781417458931084,5040.1
738,rf0747,5.786433011602539,4469.7
739,rf0748,5.7970008056904385,4272.4
740,rf0749,5.800065080258166,5083.7
741,rf0750,5.814699666036139,4367.5
742,rf0751,5.814921322851142,4491.5
743,rf0752,5.83128989324097,4971.0
744,rf0753,5.8692438231548385,4984.1
745,rf0755,5.883961661138131,4643.1
746,rf0756,5.886598853637896,6273.4
747,rf0757,5.897536657527218,7203.0
748,rf0758,5.9001319621249335,7196.5
749,rf0759,5.90555400197918,7237.9
750,rf0760,5.906680088412566,4838.3
751,rf0761,6.069668707807608,4455.5
752,rf0762,6.132247662670791,4676.4
753,rf0763,6.141417448027843,7194.2
754,rf0764,6.151818912238028,5269.2
755,rf0765,6.175522228809363,6056.1
756,rf0767,6.1926857966734765,7168.5
757,rf0768,6.194556789631613,7159.3
758,rf0769,6.19464632502224,5474.2
759,rf0770,6.196302991548234,7203.8
760,rf0771,6.198296506619861,7110.9
761,rf0772,6.198714862041564,5838.4
762,rf0773,6.201616820988856,5729.1
763,rf0774,6.205315522739682,6650.7
764,rf0775,6.216123648665582,7094.9
765,rf0776,6.217959211439905,7063.9
766,rf0777,6.232545102531746,7093.5
767,rf0778,6.2350410978950235,7080.5
768,rf0779,6.236419908004098,7133.9
769,rf0780,6.238530534668536,6874.5
770,rf0781,6.242876055440151,6992.7
771,rf0782,6.24906254950677,7069.0
772,rf0783,6.252596841242059,6991.7
773,rf0784,6.252989889389608,6952.2
774,rf0785,6.254512689161973,7174.0
775,rf0786,6.254897708794962,7095.0
776,rf0787,6.2562246826252546,7134.9
777,rf0788,6.256464665397404,7033.8
778,rf0789,6.257902642168123,7024.0
779,rf0790,6.259044262031852,7148.6
780,rf0791,6.2615690553277865,7177.4
781,rf0792,6.262195977595102,7241.3
782,rf0793,6.26681883118486,6845.6
783,rf0794,6.267717501216712,7155.7
784,rf0795,6.2682465105129905,7078.4
785,rf0796,6.273278643812342,7131.1
786,rf0797,6.279255872901646,4743.1
787,rf0798,0.39283921418436674,7207.0
788,rf0799,0.5366896700127599,5720.0
789,rf0800,0.5951334511857765,6039.0
790,rf0801,0.25776673474924644,4728.0
791,rf0802,0.38956029902523004,5408.0
792,rf0803,5.987398948323426,5292.0
793,rs0001,2.322526041723823,6422.3
794,rs0002,2.3280299375199873,6009.6
795,rs0003,2.3332669724735213,6922.5
796,rs0004,2.3389056076879395,5195.5
797,rs0005,2.3493725217450745,6991.5
798,rs0006,2.3531232343076103,4712.6
799,rs0007,2.3561056529334183,7037.8
800,rs0009,2.3598176191865594,4486.3
801,rs0010,2.359904362050384,5633.4
802,rs0011,2.3608246741649603,6947.3
803,rs0012,2.3638385087173046,5351.8
804,rs0013,2.364535418687626,5621.4
805,rs0014,2.3664624367147526,6993.3
806,rs0015,2.3699220283580558,7041.7
807,rs0016,2.3807620938092673,5457.6
808,rs0017,2.3870835018270657,6995.2
809,rs0018,2.3941423114538316,5453.5
810,rs0019,2.3950544205209243,4726.2
811,rs0020,2.39876621224114,4769.7
812,rs0021,2.399410762333902,7017.2
813,rs0022,2.429073331103246,4858.4
814,rs0023,2.435929158938005,4918.1
815,rs0024,2.439215090320735,5072.3
816,rs0025,2.4395510662017434,5137.3
817,rs0026,2.439852484563563,5286.8
818,rs0027,2.442160857032251,4779.9
819,rs0028,2.4423238707843873,4902.3
820,rs0029,2.44311014161241,5114.4
821,rs0030,2.4433752571257883,5212.5
822,rs0031,2.443439136176411,4996.3
823,rs0032,2.4436159380296383,4927.8
824,rs0033,2.4445948932070816,5068.8
825,rs0034,2.4450598489198136,5114.9
826,rs0035,2.445623066669432,4836.0
827,rs0037,2.44574855584265,5335.4
828,rs0038,2.4458805027341013,4976.5
829,rs0039,2.44595834441874,4809.8
830,rs0040,2.446167609396054,5052.9
831,rs0041,2.446253130529402,4972.8
832,rs0042,2.446816697344871,6944.1
833,rs0043,2.4484529435186158,6867.0
834,rs0044,2.4485726731053026,4725.5
835,rs0045,2.4497231941482167,4892.5
836,rs0046,2.4502565667676266,4785.0
837,rs0047,2.4510182284531967,5787.4
838,rs0048,2.4537468762057646,5117.1
839,rs0049,2.456326821906063,5054.4
840,rs0050,2.457133164020484,4996.7
841,rs0051,2.4575112023364656,5017.0
842,rs0052,2.457522721509529,4844.2
843,rs0053,2.459205567974302,4940.3
844,rs0054,2.4599145207164623,4876.8
845,rs0055,2.460038264560429,7015.2
846,rs0056,2.4613851351441927,7060.1
847,rs0057,2.4660519710311,4973.4
848,rs0058,2.4670551862851466,4973.1
849,rs0059,2.4678082958573824,7035.2
850,rs0060,2.4684566856744983,6194.3
851,rs0062,2.471693224239396,5035.1
852,rs0063,2.4728929635672174,4900.5
853,rs0064,2.476099482468981,5143.8
854,rs0065,2.4762518497126806,5195.9
855,rs0066,2.4777132138953757,5134.0
856,rs0067,2.479954216654936,6836.0
857,rs0068,2.4805589732407523,6730.8
858,rs0069,2.483807380044564,5346.0
859,rs0070,2.4845913819445595,5695.5
860,rs0071,2.484636935038037,6599.3
861,rs0072,2.48607072301855,6831.9
862,rs0073,2.4863194324369595,7131.7
863,rs0074,2.4866032229733337,6979.7
864,rs0075,2.486624166924358,6855.2
865,rs0077,2.488193741520676,5154.9
866,rs0078,2.4926146605159776,5253.0
867,rs0079,2.493270380715952,5383.8
868,rs0080,2.4944839081448635,5248.5
869,rs0081,2.4948519980841093,6960.5
870,rs0082,2.496780761440488,6965.6
871,rs0083,2.4974959973679556,5037.5
872,rs0084,2.5040086934717722,6732.0
873,rs0085,2.5045795906700996,4716.3
874,rs0086,2.504845578848103,6832.0
875,rs0087,2.50531542148274,4647.4
876,rs0088,2.505308440165732,4536.5
877,rs0089,2.5070378869215335,4720.9
878,rs0090,2.50724086871354,4707.7
879,rs0091,2.507875819495416,6888.9
880,rs0092,2.509154622238352,6792.5
881,rs0093,2.5127278348159603,5304.8
882,rs0094,2.513783235414641,5444.7
883,rs0095,2.5152226084487608,4705.4
884,rs0096,2.5158467381892744,4760.1
885,rs0097,2.5161715439630705,4674.3
886,rs0098,2.516235772079544,5491.5
887,rs0099,2.5176278466909343,6712.0
888,rs0100,2.520832794796372,7037.8
889,rs0101,2.5209115091456367,6618.8
890,rs0102,2.5210733011672963,7117.7
891,rs0103,2.521818556757898,6555.7
892,rs0104,2.52278703995983,6452.2
893,rs0105,2.52308514219607,6918.6
894,rs0106,2.5232732886894356,6686.3
895,rs0107,2.5233348988120308,6693.4
896,rs0108,2.523734055611962,6615.0
897,rs0109,2.5242325216463315,6829.1
898,rs0110,2.5245993898551005,6329.5
899,rs0111,2.526428669444116,5537.0
900,rs0112,2.5333724618731748,4751.5
901,rs0113,2.5390976654184922,6422.5
902,rs0114,2.541431170628409,7010.7
903,rs0115,2.5422087148101724,7247.5
904,rs0117,2.544374842944822,7035.1
905,rs0118,2.5444355804027916,5705.2
906,rs0119,2.545153434324137,6303.9
907,rs0120,2.548862782583401,7022.2
908,rs0121,2.54893661001076,5803.1
909,rs0122,2.5506831609932306,5716.7
910,rs0123,2.551886041913705,6184.4
911,rs0124,2.552116425374969,5802.4
912,rs0125,2.5522253339202927,6295.9
913,rs0126,2.553119117030239,6284.9
914,rs0127,2.5534318800321967,6323.8
915,rs0128,2.555121358748127,5791.5
916,rs0129,2.5568192150444666,5760.3
917,rs0130,2.5570672263311756,5947.3
918,rs0131,2.5571630449071097,4810.5
919,rs0132,2.557443170252055,5890.8
920,rs0133,2.5583800629945257,5824.0
921,rs0134,2.5584404513866446,5801.1
922,rs0135,2.561264917715147,5883.1
923,rs0136,2.5622635951131376,5825.5
924,rs0137,2.562880045404943,5836.8
925,rs0138,2.5638994922210325,4799.1
926,rs0139,2.5642440202153765,4750.3
927,rs0140,2.5663246272166784,5969.1
928,rs0141,2.5663504580896084,5831.1
929,rs0142,2.5668143666047882,7029.8
930,rs0143,2.568626716500059,6282.6
931,rs0145,2.5689998678941355,5855.2
932,rs0146,2.569973587083823,5979.9
933,rs0147,2.570046541846556,5935.5
934,rs0148,2.5706329724752264,5942.0
935,rs0149,2.570965457697731,5803.0
936,rs0150,2.575410985835486,5861.2
937,rs0151,2.5768587364500157,7071.6
938,rs0152,2.5775071262671316,7044.5
939,rs0153,2.5786609634356243,4887.7
940,rs0154,2.580212735673573,5949.0
941,rs0155,2.581268834403955,5984.9
942,rs0156,2.581294316211034,5990.2
943,rs0157,2.5821840850637003,5875.0
944,rs0158,2.5830663490005836,6185.7
945,rs0159,2.583918767807258,5890.9
946,rs0160,2.584904180702934,4861.3
947,rs0161,2.5850383965224117,4852.7
948,rs0162,2.5852419019131943,4819.2
949,rs0163,2.588682120401801,6124.6
950,rs0164,2.5887355274769117,6164.6
951,rs0165,2.5889376366042924,6053.6
952,rs0166,2.5906379363615852,6105.3
953,rs0167,2.590774246576166,5971.9
954,rs0168,2.59082538472325,6046.8
955,rs0169,2.5932894405612155,5981.1
956,rs0170,2.594874024989101,5001.2
957,rs0171,2.597868486386748,4787.6
958,rs0172,2.59954155900771,4974.8
959,rs0173,2.6043487193664774,6247.0
960,rs0174,2.6046211652627136,6159.9
961,rs0175,2.604814896809685,6264.8
962,rs0176,2.608361580382663,6395.8
963,rs0177,2.614869040498724,6738.6
964,rs0178,2.6165620098731583,6894.0
965,rs0179,2.620752196341346,6837.5
966,rs0180,2.6216634327438126,6235.3
967,rs0181,2.627230509458899,6847.5
968,rs0182,2.6275366402096982,6236.3
969,rs0183,2.6300223381303884,6268.4
970,rs0184,2.6358339354736797,6247.7
971,rs0185,2.6368273768839146,6380.2
972,rs0186,2.637349230330261,6146.1
973,rs0187,2.638305670760354,6324.9
974,rs0188,2.6407629198142364,6545.7
975,rs0189,2.6408686867669076,6571.9
976,rs0190,2.6411741193860068,6427.9
977,rs0191,2.6415607098153235,6226.1
978,rs0192,2.6415964890649892,6894.1
979,rs0193,2.6418221601372722,6681.4
980,rs0194,2.642130036217324,5947.4
981,rs0195,2.642353787427429,6938.2
982,rs0196,2.6434330990368626,6048.5
983,rs0197,2.643493312896057,6172.5
984,rs0198,2.643833303034345,6146.6
985,rs0199,2.6438914224984367,6194.4
986,rs0200,2.64388985170211,6310.5
987,rs0201,2.6443270566797343,6635.3
988,rs0202,2.644399836909542,7041.5
989,rs0203,2.644781540416954,6436.9
990,rs0204,2.6448052768947807,6155.8
991,rs0205,2.644936700187456,6601.7
992,rs0206,2.6450721377374107,6543.2
993,rs0207,2.645161498595113,6757.3
994,rs0208,2.645401830433113,6625.5
995,rs0209,2.6456397188101595,6615.6
996,rs0210,2.6464563583671676,6542.0
997,rs0211,2.6468713976632916,6195.7
998,rs0212,2.6491624913723846,6622.9
999,rs0213,2.6493977617555537,6214.5
1000,rs0214,2.6495309303774808,6405.9
1001,rs0215,2.649574912674631,6316.5
1002,rs0216,2.650249133364676,6954.6
1003,rs0217,2.6503788113280993,6191.3
1004,rs0218,2.6518806671494404,6682.9
1005,rs0219,2.651918889860059,6856.9
1006,rs0220,2.6520867905341015,5607.9
1007,rs0221,2.654135458010092,6394.6
1008,rs0222,2.663656927211422,6313.9
1009,rs0223,2.663907207426158,6291.9
1010,rs0224,2.6652886355291114,6074.2
1011,rs0225,2.6657279349018386,6300.3
1012,rs0226,2.67218774752932,6257.4
1013,rs0227,2.678537953479776,6042.9
1014,rs0228,2.683611102016548,6182.9
1015,rs0230,2.685749828481942,6045.4
1016,rs0231,2.688486155683219,6280.0
1017,rs0232,2.693203780651359,6531.4
1018,rs0233,2.694067718631096,6380.4
1019,rs0234,2.6943366738688286,6153.4
1020,rs0235,2.6967012459394306,6257.8
1021,rs0236,2.698377809218896,6320.5
1022,rs0237,2.7021691879530034,6075.4
1023,rs0238,2.7092164784067063,4883.1
1024,rs0239,2.713373678152032,6230.3
1025,rs0240,2.7134900916131395,6259.9
1026,rs0241,2.7152750398391543,6184.9
1027,rs0242,2.71548605014572,6770.8
1028,rs0243,2.7157392974201846,6292.6
1029,rs0244,2.715753958185901,6662.0
1030,rs0245,2.716783702444578,6198.4
1031,rs0246,2.718858898925199,6299.0
1032,rs0247,2.7224102948871574,6620.4
1033,rs0248,2.722835282560018,5808.8
1034,rs0249,2.722916091304385,6916.1
1035,rs0250,2.7232698695437643,6830.9
1036,rs0251,2.7237433773698307,6821.9
1037,rs0252,2.724196813909499,6769.2
1038,rs0253,2.7253141736966255,6307.8
1039,rs0254,2.726571683422687,6739.0
1040,rs0255,2.728180527927176,6635.2
1041,rs0256,2.7285137112813813,6232.2
1042,rs0257,2.7290996183112757,6599.2
1043,rs0258,2.7293352377602953,6797.2
1044,rs0259,2.7301349476235597,6303.8
1045,rs0260,2.732078720811505,6690.5
1046,rs0261,2.7329773908433572,6249.6
1047,rs0262,2.734262302238675,6336.9
1048,rs0263,2.7345981035867593,6321.0
1049,rs0264,2.7373351289197365,6318.9
1050,rs0265,2.737382950941241,6711.3
1051,rs0266,2.737621711982914,6412.1
1052,rs0267,2.7379496593493635,6541.2
1053,rs0268,2.737962400252903,6469.2
1054,rs0269,2.7380318643571324,6608.3
1055,rs0270,2.7382409548015216,6736.3
1056,rs0271,2.7387572231942614,6539.0
1057,rs0272,2.7387861956598445,6351.1
1058,rs0273,2.7389743421532096,6330.0
1059,rs0274,2.739478742307036,6540.8
1060,rs0275,2.7413136069496575,6709.3
1061,rs0276,2.742272490840703,6498.5
1062,rs0277,2.742884752342303,6367.7
1063,rs0278,2.7431147867377157,6393.9
1064,rs0279,2.743799130337423,6715.7
1065,rs0280,2.747228353251741,6573.6
1066,rs0281,2.756724515178917,5907.4
1067,rs0282,2.7573659236790253,5962.9
1068,rs0283,2.7595763831766758,6415.9
1069,rs0284,2.7596446255504286,6074.4
1070,rs0285,2.7612232758588573,5121.9
1071,rs0286,2.766511099893625,6413.4
1072,rs0287,2.7711089952750787,6230.6
1073,rs0288,2.7722357798401664,6427.9
1074,rs0289,2.7725342311422576,5493.8
1075,rs0290,2.7730545137922773,6389.4
1076,rs0291,2.7738844178516002,4852.7
1077,rs0292,2.775224132585431,5485.7
1078,rs0293,2.7778663865400253,4375.0
1079,rs0294,2.781753758382992,5392.3
1080,rs0295,2.782719274525195,5422.2
1081,rs0296,2.783207268584053,5460.9
1082,rs0297,2.7832886009271958,6181.8
1083,rs0298,2.7839619489526153,6441.5
1084,rs0299,2.7843138073298173,6440.3
1085,rs0300,2.784984188295508,5601.0
1086,rs0301,2.7850313121853123,5394.8
1087,rs0302,2.7899367345809676,5528.6
1088,rs0303,2.7905179292218816,6374.6
1089,rs0304,2.793224062227099,6261.4
1090,rs0305,2.795460003531829,6381.8
1091,rs0306,2.7969833269029696,6416.9
1092,rs0307,2.7982144821573267,6385.8
1093,rs0308,2.800774531104152,5449.8
1094,rs0309,2.8022343244905197,5574.8
1095,rs0310,2.8032487098517787,6375.9
1096,rs0311,2.8049154992874334,6414.5
1097,rs0312,2.808009618985369,4588.0
1098,rs0313,2.8084525835495255,5590.4
1099,rs0314,2.809858620794931,5665.1
1100,rs0315,2.811191179678829,6440.6
1101,rs0316,2.8115311698171177,6383.7
1102,rs0317,2.812890257705646,5491.6
1103,rs0318,2.8135124675839815,5493.9
1104,rs0320,2.814897386345439,5499.5
1105,rs0321,2.8155806827475947,4766.6
1106,rs0322,2.8159550558721476,5547.7
1107,rs0323,2.8159845519365065,4744.3
1108,rs0324,2.8177012577887677,5496.9
1109,rs0325,2.8179485709437757,5487.3
1110,rs0326,2.8181831431952435,4740.6
1111,rs0327,2.8184206825064404,5569.4
1112,rs0328,2.8185995787547697,6534.4
1113,rs0329,2.819734740900267,5484.3
1114,rs0330,2.821200293873166,6404.3
1115,rs0331,2.8215315573651947,6550.3
1116,rs0332,2.8221071669525024,6476.0
1117,rs0333,2.826288452241506,4528.1
1118,rs0334,2.8270394674186385,4696.9
1119,rs0335,2.8288160380642435,4620.2
1120,rs0336,2.834101069572208,5631.4
1121,rs0337,2.8374119591632407,6428.7
1122,rs0338,2.8379472516448274,7186.3
1123,rs0339,2.8394340976346015,5279.8
1124,rs0340,2.842222784713438,6490.8
1125,rs0341,2.843250783642863,4950.4
1126,rs0342,2.8437155648226686,4978.2
1127,rs0343,2.844345628682639,5412.4
1128,rs0344,2.8472797016881666,5555.5
1129,rs0345,2.8487817320424327,5714.7
1130,rs0346,2.849082277739626,5617.2
1131,rs0347,2.8495259404354836,5643.3
1132,rs0348,2.8511398463948026,5569.9
1133,rs0349,2.854140416444831,5751.0
1134,rs0350,2.857094037137981,6499.0
1135,rs0351,2.8605866155041473,6488.2
1136,rs0352,2.860862028460112,6410.2
1137,rs0353,2.861808171447618,6640.7
1138,rs0354,2.86252794523114,5470.3
1139,rs0356,2.872246985703796,6456.1
1140,rs0357,2.8723684606197346,4329.4
1141,rs0358,2.8733039570988033,6475.4
1142,rs0360,2.8768434848218476,5065.2
1143,rs0361,2.8811863875995853,6594.2
1144,rs0362,2.881506655517326,6526.3
1145,rs0363,2.8824589071572144,6703.4
1146,rs0364,2.8834827172964346,6466.3
1147,rs0365,2.8850475795037727,6407.0
1148,rs0366,2.886479971220884,6479.5
1149,rs0367,2.888096146108231,6554.3
1150,rs0368,2.888301396828266,5789.7
1151,rs0369,2.889018727150835,6716.2
1152,rs0370,2.8898392064321974,5520.1
1153,rs0371,2.8908837859895162,6452.6
1154,rs0372,2.8931837808777945,6566.3
1155,rs0373,2.8939442208328887,6422.5
1156,rs0374,2.898171059215368,5941.4
1157,rs0375,2.9022375018395903,6862.3
1158,rs0376,2.9026928582414353,6282.3
1159,rs0377,2.90402297366438,6185.4
1160,rs0378,2.904524406758478,6627.2
1161,rs0379,2.905222189393425,6225.5
1162,rs0380,2.9052443550749256,5430.2
1163,rs0381,2.9059555767451135,7006.9
1164,rs0382,2.9061414543104505,6255.6
1165,rs0383,2.9067652349851136,6263.2
1166,rs0384,2.906977641555081,6283.2
1167,rs0385,2.9073371793809923,6522.8
1168,rs0386,2.9073675481099768,6399.5
1169,rs0387,2.908979185141269,6019.9
1170,rs0388,2.909265593671521,6001.7
1171,rs0389,2.911795448422286,6717.6
1172,rs0390,2.917168619057476,6754.3
1173,rs0391,2.919390772261115,6611.3
1174,rs0392,2.919556054941279,6397.8
1175,rs0393,2.9233196829402806,5515.1
1176,rs0394,2.9242255088220652,6744.6
1177,rs0395,2.9265944442157967,6815.7
1178,rs0396,2.926685375869826,5641.3
1179,rs0397,2.9275234829766332,6906.9
1180,rs0398,2.927537969209425,6803.9
1181,rs0399,2.9283402970665664,6859.3
1182,rs0401,2.933732142724753,6576.5
1183,rs0402,2.937673968840382,6621.5
1184,rs0403,2.9379825430521347,6576.3
1185,rs0404,2.9397175748615423,6893.1
1186,rs0405,2.9403410064703546,6897.3
1187,rs0406,2.9403869086296823,6032.4
1188,rs0407,2.94207394388466,6712.1
1189,rs0408,2.942191230010394,6045.2
1190,rs0409,2.942646760945164,6935.0
1191,rs0410,2.9430291625842764,6921.7
1192,rs0411,2.9444730734744513,5618.1
1193,rs0412,2.9455187002293206,5831.3
1194,rs0413,2.9456284814392717,5349.7
1195,rs0414,2.9461346269223503,5319.3
1196,rs0415,2.949890750005567,6106.3
1197,rs0416,2.9509838497160903,6973.8
1198,rs0417,2.95210766722145,6993.7
1199,rs0418,2.953189422291836,5987.9
1200,rs0419,2.9553829520957424,5764.1
1201,rs0420,2.955456081391401,6680.4
1202,rs0421,2.956121400902261,5900.7
1203,rs0422,2.956466277962455,6768.8
1204,rs0423,2.9583782861580152,6930.2
1205,rs0424,2.959101376067116,6747.4
1206,rs0425,2.959229832300063,6971.3
1207,rs0426,2.9601709138327386,4597.9
1208,rs0427,2.960406707814683,6687.7
1209,rs0428,2.960598170433627,5868.7
1210,rs0429,2.9612163660546833,6941.0
1211,rs0430,2.961351978137563,6744.7
1212,rs0431,2.9615671772343344,6493.3
1213,rs0432,2.961582361598827,5991.9
1214,rs0433,2.962374915612157,5615.7
1215,rs0434,2.9629154440814998,5982.3
1216,rs0435,2.9630658914630215,6694.4
1217,rs0436,2.9632453113101267,5876.3
1218,rs0437,2.963402914541582,5832.4
1219,rs0438,2.9634657463946534,5929.3
1220,rs0439,2.963865252260435,7052.8
1221,rs0440,2.9646031774681783,6907.4
1222,rs0441,2.9667618006870446,6610.5
1223,rs0442,2.968033622112973,6801.7
1224,rs0443,2.9683423708576506,6729.5
1225,rs0444,2.968918329510809,6750.2
1226,rs0445,2.969927478884312,6972.9
1227,rs0446,2.9704458416721544,7070.1
1228,rs0447,2.971071891274845,7107.3
1229,rs0448,2.9725894550594543,7064.5
1230,rs0449,2.9733738060253003,6751.3
1231,rs0450,2.9734415248002772,5443.3
1232,rs0451,2.9738155488589797,6968.8
1233,rs0452,2.975869626855652,6782.8
1234,rs0453,2.9763768195362816,6111.7
1235,rs0454,2.977713567210384,6859.6
1236,rs0455,2.978635799187138,6849.3
1237,rs0456,2.9788485548229557,6998.4
1238,rs0457,2.982854958120909,6900.4
1239,rs0458,2.9838321679691004,5819.5
1240,rs0459,2.9843508798227933,5201.1
1241,rs0460,2.9844168532685185,6801.4
1242,rs0461,2.984486491905673,6736.4
1243,rs0462,2.9855773226881697,6735.8
1244,rs0463,2.9856509755826037,6792.6
1245,rs0464,2.987249173578655,5323.6
1246,rs0465,2.987585149459664,6852.8
1247,rs0466,2.993310353004981,6691.5
1248,rs0467,2.993836918840308,5894.0
1249,rs0468,2.993933435547943,6791.3
1250,rs0469,2.994546046115393,6758.1
1251,rs0470,2.9962777617992216,5776.9
1252,rs0471,2.9970964957513324,5598.7
1253,rs0472,2.997463363960102,6196.4
1254,rs0473,3.0005286857253792,6426.8
1255,rs0474,3.0016978817912903,6744.5
1256,rs0475,3.0017436094176917,4534.7
1257,rs0476,3.003009845790014,6695.3
1258,rs0477,3.003131320705953,6686.2
1259,rs0478,3.003247734167061,6685.3
1260,rs0479,3.0039554651787443,5715.1
1261,rs0480,3.0042130757763394,5809.0
1262,rs0481,3.004938085547617,6135.3
1263,rs0482,3.0053372423475486,6699.4
1264,rs0483,3.0055705928685406,4669.3
1265,rs0484,3.006190533818849,5826.6
1266,rs0485,3.0063294620273076,6420.6
1267,rs0486,3.007751381768908,5021.6
1268,rs0487,3.0084088472981336,4603.8
1269,rs0488,3.0086352165021175,4816.5
1270,rs0489,3.0088331368392933,6617.2
1271,rs0490,3.0088509391976634,5830.6
1272,rs0491,3.0090430999483084,6636.0
1273,rs0492,3.0098185497349697,4904.0
1274,rs0493,3.0115966911769014,5244.9
1275,rs0494,3.0134268434305422,6514.0
1276,rs0495,3.014577189940532,5189.3
1277,rs0496,3.014817870844382,4984.2
1278,rs0497,3.0171131533436797,5755.3
1279,rs0498,3.018045857295945,6482.4
1280,rs0499,3.0186556753365923,6942.8
1281,rs0500,3.019083979135032,5656.5
1282,rs0501,3.0198418010962476,6454.9
1283,rs0502,3.020174809917528,5696.5
1284,rs0503,3.0203948959362044,5717.9
1285,rs0504,3.0206207415414124,4904.8
1286,rs0505,3.020989180546509,5752.9
1287,rs0506,3.021920662768298,6076.0
1288,rs0507,3.023227041713416,5447.7
1289,rs0508,3.0233157044394168,5713.3
1290,rs0509,3.025347616754589,5573.4
1291,rs0510,3.0280544478915066,5291.0
1292,rs0511,3.02842917008191,5807.5
1293,rs0512,3.0293971296850657,6513.1
1294,rs0513,3.029928407909373,4983.4
1295,rs0514,3.030456020942251,5923.4
1296,rs0515,3.03283996616755,5990.8
1297,rs0516,3.03286614610633,5085.3
1298,rs0517,3.0330521982045924,6233.1
1299,rs0518,3.033298464162049,4972.1
1300,rs0519,3.035195113460191,5776.9
1301,rs0520,3.0353317727406224,5208.8
1302,rs0521,3.038860130356454,6574.8
1303,rs0522,3.0408180407113408,6634.6
1304,rs0523,3.043541976074929,5296.5
1305,rs0524,3.0439811009147304,5549.7
1306,rs0525,3.0440264794752823,5959.8
1307,rs0526,3.044486199200258,5877.9
1308,rs0527,3.0476679344266437,5207.1
1309,rs0528,3.049593905256219,5436.4
1310,rs0529,3.049622877721802,5452.5
1311,rs0530,3.0508570000358874,5300.8
1312,rs0531,3.05191414596382,5598.3
1313,rs0532,3.052120443881406,5737.9
1314,rs0533,3.052756267327908,5613.4
1315,rs0534,3.0551871619100854,6789.1
1316,rs0535,3.0551986810831484,7044.5
1317,rs0536,3.0557046520333015,5879.0
1318,rs0537,3.057942687733134,5817.1
1319,rs0538,3.058059624793018,5947.5
1320,rs0539,3.058451974808866,5303.0
1321,rs0540,3.05880592758117,5370.1
1322,rs0541,3.059399514059774,5957.9
1323,rs0542,3.060302372881831,5104.9
1324,rs0543,3.061851003527125,6740.7
1325,rs0545,3.062391706529393,5829.2
1326,rs0546,3.06248159098587,5769.9
1327,rs0547,3.063946271294144,5400.2
1328,rs0548,3.0663122396281475,5346.3
1329,rs0549,3.0669717995524763,5380.9
1330,rs0550,3.0680912537347056,5432.6
1331,rs0551,3.068941752679202,5484.6
1332,rs0552,3.069245265436124,5358.6
1333,rs0553,3.070083198010007,6166.5
