name,exth,modelg_r,extj,extk,e_uhmag,exti,ukmag,extg,2kmag,nuvmag,extz,dedeg,e_zmag,e_ukmag,e_uymag,extu,radeg,extr,e_2kmag,2jmag,r50,gmag,uymag,rmag,modelg_i,modelg_j,dgr,2hmag,imag,b_a,extnuv,r90,e_2hmag,e_imag,modelu_j,modelu_k,modelu_i,modelu_r,logmstar,e_uvm2mag,grpcz,uvm2mag,e_rmag,absrmag,modelg_k,zmag,extuvm2,exty,e_umag,cz,e_nuvmag,e_2jmag,e_gmag,uhmag,umag,fl_insample,sdss_dr10_objid,flux_ratio_2c,r50_deconv1,sdss_dr12_specid,b_a_deconv1,dist2d_nn2,dist2d_nn3,dist2d_nn1,f_b,f_a,r50_deconv2c,r50_deconv2e,sdss_dr7_objid,b_a_innerdisk,sdss_dr7_specid,b_a_deconv2e,sdss_dr10_specid,b_a_deconv2c,sdss_dr12_objid,vdisp,logmstar_84,vrot,sfr_nuv,mu_delta,logmgas,sfr_nuv_wise,logmstar_16,ccr_star,ccr_bary,econame,ccr_lum,morph,morphel,mhi,ehiasym,ew20,emhi_corr_sys,w20,eb_a_innerdisk,ew50,eb_a,peaksnhi,confused,limflag,mhi_corr,hitelescope,emhi,emhi_corr_rand,w50,hiasym,grpn,grprproj_stack,grpabsrmag,logmh_dyn,grpsig,logmh_s,fc,logmh,ccr,grprproj,grpnassoc,grpmb,grp,grpms,logmh_dyn_stack,grpsig_stack,logmh_dyn_smooth,meanfsmgr,meanfsmgre15,logmstare15,kin_slit_flag,kin_done_hi,kin_done_blue,kin_done_red,kin_blue_code,kin_ifu_flag,kin_red_code,modelg_jcorr,modelu_icorr,modelu_jcorr,modelg_kcorr,absrmagcorr,modelu_kcorr,modelg_rcorr,modelu_rcorr,modelg_icorr,fuvmag,extfuv,e_fuvmag,centralout,logmbary_pc,NAME,oii_3726_flux,oii_3726_flux_err,oii_3729_flux,oii_3729_flux_err,neiii_3869_flux,neiii_3869_flux_err,h_delta_flux,h_delta_flux_err,h_gamma_flux,h_gamma_flux_err,oiii_4363_flux,oiii_4363_flux_err,h_beta_flux,h_beta_flux_err,oiii_4959_flux,oiii_4959_flux_err,oiii_5007_flux,oiii_5007_flux_err,hei_5876_flux,hei_5876_flux_err,oi_6300_flux,oi_6300_flux_err,nii_6548_flux,nii_6548_flux_err,h_alpha_flux,h_alpha_flux_err,nii_6584_flux,nii_6584_flux_err,sii_6717_flux,sii_6717_flux_err,sii_6731_flux,sii_6731_flux_err,ariii7135_flux,ariii7135_flux_err,oii_flux,oii_flux_err,oiii_flux,oiii_flux_err,Flux_HeII_3203,Flux_HeII_3203_Err,Flux_OII_3726,Flux_OII_3726_Err,Flux_OII_3728,Flux_OII_3728_Err,Flux_NeIII_3868,Flux_NeIII_3868_Err,Flux_Hd_4101,Flux_Hd_4101_Err,Flux_Hg_4340,Flux_Hg_4340_Err,Flux_OIII_4363,Flux_OIII_4363_Err,Flux_HeII_4685,Flux_HeII_4685_Err,Flux_ArIV_4711,Flux_ArIV_4711_Err,Flux_Hb_4861,Flux_Hb_4861_Err,Flux_OIII_4958,Flux_OIII_4958_Err,Flux_OIII_5006,Flux_OIII_5006_Err,Flux_HeI_5875,Flux_HeI_5875_Err,Flux_OI_6300,Flux_OI_6300_Err,Flux_NII_6547,Flux_NII_6547_Err,Flux_Ha_6562,Flux_Ha_6562_Err,Flux_NII_6583,Flux_NII_6583_Err,Flux_SII_6716,Flux_SII_6716_Err,Flux_SII_6730,Flux_SII_6730_Err
rs0519,0.02,0.394413,0.02,0.01,0.14,0.06,11.6,0.1,11.56,16.4,0.04,0.12777681,0.02,0.11,0.03,0.14,173.90386999999998,0.07,0.15,12.46,11.88,14.4,12.86,13.93,0.611567,1.8036299999999998,-0.09,11.81,13.69,0.6,0.24,23.17,0.03,0.02,2.84156,3.66764,1.6494900000000001,1.43234,9.95,-99.0,5768.39,-99.0,0.02,-20.73,2.6297099999999998,13.49,0.25,0.03,0.03,5776.9,0.02,0.06,0.03,11.87,15.42,1,1237674650462912680,0.22312600000000002,29.5392,317645363668346880,0.5047,1.1682,1.2628,0.7206899999999999,0,1,31.2668,31.2668,587748929238007845,0.6077,-999,0.5297,317645363668346880,0.3124,1237674650462912680,0.0,10.11,0.0,2.7210182,8.41843,9.839369999999999,3.6367915999999996,9.81,1.17133,1.16262,ECO02663,1.15564,9.0,L,4934510000.0,0.056371199999999996,0.0,0.0,0.0,0.0133381,9.62144,0.0581,5.69181,0,0,0.0,ALFALFA,192880000.0,0.0,316.98,-0.0517746,1.0,0.0,-20.7263,0.0,0.0,11.4959,1,11.7449,1.14419,0.0,1.0,10.1565,2858.0,9.8795,0.0,0.0,0.0,0.404522,0.404376,9.97,0,?,0,0,0,0,0,1.43146,1.2226,2.28019,2.17579,-21.0636,3.02451,0.23772800000000002,1.08646,0.373875,16.8261,0.2136,0.0254,0,10.195,rs0519,0.0,,0.0,,31.236909564073038,6.753798587613562,61.037366193647166,5.352717151445306,101.4304201754183,6.008734498797296,1.933394517684015,3.0674489757535084,196.79548894270363,7.830330694612694,60.0760937898329,3.3059799823497356,181.95248081794938,6.97632132407386,16.358068155253715,1.6719912823378493,14.097215886744324,1.2853459166126926,38.94104906460816,0.9182793602906256,562.8350983761324,10.904908286129611,116.93816290341901,2.7374853280428284,100.77646240847129,2.501623749896611,65.83539407460867,2.2881662698649845,-2.3801417800441245,-7.0120628013614565,0.0,0.7447266,97.36248,1.9654029999999998,0.0,0.0,209.7063,85.36193,222.9454,60.69565,17.33379,5.277975,53.4019,7.499781,79.30778000000001,7.746539,2.7378669999999996,0.0,5.814775,3.853969,7.046531,4.821834,180.2741,12.46973,60.23985,4.413268,172.1139,12.60934,19.28571,3.2970099999999998,18.21825,2.885996,51.04138,2.794982,723.5604,37.13622,150.1217,8.220533999999999,130.6848,7.095311,87.53135999999999,4.820364
rs0520,0.02,0.221371,0.02,0.01,0.06,0.06,13.99,0.1,13.92,17.73,0.04,1.3576178,0.1,0.13,0.27,0.14,173.9117,0.07,0.13,14.39,3.75,16.24,15.04,15.9,0.353508,1.40974,-0.08,14.04,15.75,0.87,0.25,11.39,0.16,0.03,2.2784299999999997,3.02789,1.2221899999999999,1.09006,8.79,-99.0,5201.73,-99.0,0.04,-18.53,2.15921,15.54,0.25,0.03,0.03,5208.8,0.04,0.51,0.03,14.26,17.07,1,1237651752397045867,0.11158699999999999,7.6287,577646883841796096,0.7049,0.83114,0.93316,0.48028999999999994,0,1,5.8855,7.7734,587726031172141157,0.8829370000000001,-999,0.8215,577646883841796096,0.2483,1237651752397045867,0.0,8.97,0.0,0.39423155,8.74173,9.78995,0.39423155,8.69,-99.0,1.0392299999999999,ECO07365,1.0486799999999998,1.0,L,4403730000.0,0.052319399999999995,0.0,0.0,0.0,0.0107572,7.78755,0.0178,10.5031,0,0,0.0,ALFALFA,104540000.0,0.0,153.779,-0.034388999999999996,1.0,0.0,-18.4457,0.0,0.0,11.0189,1,11.1029,1.15784,0.0,1.0,9.8265,5968.0,8.7685,0.0,0.0,0.0,1.43897,1.43897,8.79,0,?,0,0,0,0,0,1.20002,1.01126,1.98321,1.89658,-18.7026,2.67978,0.142538,0.9257299999999999,0.228069,17.9577,0.2174,0.1553,0,9.825,rs0520,0.0,,0.0,,24.418625789170584,5.0857461523503895,42.3335404846056,4.24642661720568,64.90007051245469,4.656303114223863,2.3053610212565916,2.852856468681946,121.96812249961573,5.970045083270345,53.31286842669319,3.3796058391679615,170.95098156387132,7.722260440910027,11.937129976459246,2.0600852716438953,16.350267676311116,1.7410776315332206,21.8256412599593,0.7727525504456868,348.82883034890096,8.345514946818124,65.78474123411365,2.317775444235462,90.09439357115674,2.9647125603721936,61.25225936691819,2.3646915330682567,8.85205592582375,1.6888635273347945,0.0,1.116619,153.7435,3.180324,0.0,0.0,108000000000000.0,13200000000.0,0.0,0.0,34.54638,10.279539999999999,56.42462,7.933984,85.2084,6.874637,1.241075,19.60221,2.778076,9.264288,3.587212,1423.019,170.0098,7.522261,77.93414,2.6852869999999998,222.669,7.672248,14.29013,3.846537,24.32103,3.985792,29.81444,1.370876,451.8835,11.90085,87.68954000000001,4.031989,114.8147,5.05714,79.74205,4.144965
rs0521,0.01,0.41426999999999997,0.02,0.01,0.08,0.04,14.23,0.07,14.41,18.99,0.03,3.9754621,0.02,0.14,0.15,0.1,174.11386000000002,0.05,0.49,15.02,6.36,17.08,15.58,16.64,0.6561130000000001,1.9175099999999998,-0.13,14.18,16.37,0.24,0.18,13.8,0.19,0.02,2.9390099999999997,3.8199199999999998,1.6776099999999998,1.43577,8.97,-99.0,6566.44,-99.0,0.03,-18.28,2.79842,16.14,0.18,0.02,0.06,6574.8,0.18,0.18,0.02,14.46,18.15,1,1237654604258082930,0.767313,12.0515,942380190498056192,0.1991,0.67728,0.9147700000000001,0.30499,0,1,12.0219,12.0219,588010358009888897,0.231292,235820651204575232,0.3904,942380190498056192,0.16399999999999998,1237654604258082930,0.0,9.17,106.053,0.49852587,7.96347,9.57855,0.50618072,8.81,-99.0,1.0210299999999999,ECO07596,1.02257,7.0,L,2706600000.0,0.13062100000000001,0.0,0.0,0.0,0.00275166,5.60339,0.0097,3.87353,0,0,0.0,ALFALFA,187380000.0,0.0,266.28,-0.10731099999999999,1.0,0.0,-18.2754,0.0,0.0,11.0929,1,11.0719,1.08768,0.0,1.0,9.6725,6129.0,8.9615,0.0,0.0,0.0,0.766121,0.765255,8.97,1,1,0,1,0,0,1000000,1.30375,1.02231,2.04717,2.03815,-18.8723,2.78157,0.172239,0.915659,0.278893,0.0,0.1569,0.0,0,9.675,rs0521,0.0,,-9213.701161770703,-7841.980203495575,-5.994767252873459,-17.577377690796375,24.506175718127505,10.309545238339448,55.86510434536679,10.21630771044597,-1.719791594423428,-7.330947627847817,104.91198458889774,11.860712229613881,26.308590449945168,5.438452980130863,106.69871276358894,11.479486306795451,10.828075026928934,3.7219978095430353,10.124240737696871,2.6662850139162733,23.020127120327317,1.5105846525387732,300.0482759242476,15.673615912019336,69.10926991344704,4.501213032071476,79.26378991662722,5.459206070447649,45.50617778328951,3.721031930595527,10.180767827882121,3.105974171014789,-82202.58,11900000.0,54.96856999999999,3.2774010000000002,0.0,0.0,32.8943,41.96796,63.9702,80.83995,6.9578169999999995,39.92572,42.128209999999996,15.503429999999998,75.33963,17.94329,0.0,0.0,10.72327,9.712014,13.778089999999999,12.903139999999999,136.1625,11.853,43.72768,3.735433,124.9362,10.67267,11.06245,9.102609,15.99779,5.587241000000001,34.45175,2.6853119999999997,414.9425,14.78149,101.3287,7.897976,114.5147,9.43265,65.72081,8.295652
rs0522,0.01,0.248653,0.02,0.01,0.11,0.05,12.79,0.09,12.58,16.98,0.04,4.1236888,0.03,0.28,0.07,0.12,174.22603999999998,0.07,0.71,13.79,10.31,15.26,14.17,14.92,0.39567199999999997,1.48692,-0.08,12.97,14.69,0.79,0.22,22.42,0.08,0.08,2.4593,3.24158,1.36805,1.22104,9.43,-99.0,6630.17,-99.0,0.02,-20.03,2.2692,14.63,0.23,0.03,0.08,6634.6,0.02,0.26,0.02,13.12,16.25,1,1237655124467908686,0.264284,23.4114,942382389521311744,0.7509999999999999,0.75242,1.1781,0.30776,0,1,12.1967,27.4422,588010878219714651,0.8066760000000001,235820651238129664,0.8259,942382389521311744,0.43700000000000006,1237655124467908686,0.0,9.61,0.0,1.2226126,7.99728,9.64856,1.5304247,9.33,1.0839,1.04595,ECO02796,1.17265,6.0,L,3180070000.0,0.0926955,0.0,0.0,0.0,0.0198742,14.2417,0.0191,5.73038,0,0,0.0,ALFALFA,148403000.0,0.0,166.415,-0.0504026,1.0,0.0,-20.0757,0.0,0.0,11.3309,1,11.5109,1.21938,0.0,1.0,9.8945,2951.0,9.5405,0.0,0.0,0.0,1.58043,1.57966,9.43,1,?,0,?,0,0,1000000,1.25286,1.13678,2.13301,1.9754599999999998,-20.2274,2.85561,0.161743,1.04189,0.25663800000000003,0.0,0.1936,0.0,0,9.845,rs0522,-2703352.031360442,-8888574.086882258,1303.3002954022386,4122.1293924599195,11.432291484833463,6.546390341892837,18.361403609238945,4.460512433942147,25.878435855599317,4.286114753386675,3.5585321618820043,3.5848896434360578,71.61847024870671,6.784121873062942,8.812044672647112,2.852547927364261,35.92680080009654,4.130883785487498,4.343751612473001,2.4759527340745016,9.225451008515611,2.1017315901314757,21.55640257214139,1.2263071835574026,204.8288249113012,9.390012770743189,65.00622374166227,3.671952196051185,44.717349867941074,3.4109441271304513,34.43029775220433,2.7654149222980067,3.8250894165176783,2.436994043996829,-77500000.0,29800000000.0,35.6911,3.4174589999999996,0.0,0.0,0.0,0.0,596.0752,249.4548,22.45523,13.08825,43.243320000000004,12.35569,66.33559,12.07731,6.492757,11.45242,0.0,0.0,0.0,0.0,119.2381,9.000941000000001,19.29297,2.749362,55.122780000000006,7.85532,5.922619,7.788889,20.76381,6.812079,32.6908,1.932046,290.9678,11.04769,96.14941,5.682487,65.83801,6.680975,51.19296,6.269164
rs0524,0.01,0.177156,0.02,0.01,0.27,0.04,14.17,0.07,-99.0,17.81,0.03,3.3245427000000003,0.09,0.29,-99.0,0.09,174.40726999999998,0.05,-99.0,15.61,13.9,16.27,-99.0,16.0,0.282833,1.29473,-0.15,14.12,15.77,0.36,0.17,26.65,0.18,0.16,2.22384,2.9638400000000003,1.21194,1.10626,8.71,-99.0,5515.04,-99.0,0.02,-18.55,2.0347299999999997,15.79,0.17,0.02,0.05,5549.7,0.04,0.34,0.02,14.21,17.27,1,1237651755081597181,0.6870930000000001,53.2979,577710105760393216,0.3464,0.58691,0.65975,0.5678300000000001,0,1,55.9775,55.9775,587726033856692461,0.357869,144619955990560768,0.3033,577710105760393216,0.2623,1237651755081597181,0.0,8.87,0.0,0.28238508,7.036910000000001,9.68287,0.31261193,8.63,-99.0,1.02284,ECO07547,1.0565799999999999,8.5,L,3441460000.0,0.061321,0.0,0.0,0.0,0.0103277,3.2851199999999996,0.0027,7.896439999999999,0,0,0.0,ALFALFA,133505000.0,0.0,188.488,-0.048688,1.0,0.0,-18.5303,0.0,0.0,11.0209,1,11.1189,1.1658,0.0,1.0,9.7305,6094.0,8.7775,0.0,0.0,0.0,2.8903,2.8906,8.71,0,1,0,0,0,0,0,1.17519,1.09638,2.05877,1.88372,-18.6234,2.7673,0.13378299999999999,1.01736,0.21280500000000002,0.0,0.1491,0.0,0,9.725,rs0524,0.0,,0.0,,7.9284134433713,9.309255907930918,9.991239160998683,6.486786614138206,21.74817995696984,8.198626844740684,2.822999959771966,4.042195821303361,22.529112770793095,6.500273532380676,7.17727812652541,3.211242124600889,19.51449339418289,5.4652384224194055,-1.2632456239059646,-2.261937173712183,1.1167264668104877,1.6837057642968112,3.2578464502063684,0.6304689579172746,64.43326252446826,8.32739328613802,9.787291792811699,1.8836335620737774,16.969978256306383,2.6242685513466624,11.917729885786528,2.052750196344287,1.6725510027235833,1.8850170858360902,0.0,1.236474,11.79016,1.984882,0.0,0.0,35.41703,27.865309999999997,5750000000.0,7513056.0,3.9182089999999996,6.914510000000001,8.202709,4.083365000000001,15.15325,6.284997,2.051223,5.480567,0.0,0.0,5.013977,6.032625,18.17503,3.872403,5.227691,1.0919020000000002,14.93626,3.11972,0.0,0.0,15.43496,7.634563000000001,3.043527,0.8939104999999999,55.61748000000001,3.8407089999999995,8.95155,2.629148,14.66111,2.373775,12.954889999999999,2.816183
rs0528,0.01,0.538198,0.02,0.01,0.06,0.05,11.31,0.09,11.11,16.67,0.03,3.5809877,0.07,0.25,0.11,0.12,174.72886,0.06,0.2,12.09,15.41,14.32,12.55,13.73,0.819448,2.09788,-0.24,11.42,13.4,0.56,0.21,48.1,0.05,0.02,3.2530200000000002,4.1295,1.97459,1.69334,10.23,-99.0,5483.53,-99.0,0.04,-20.79,2.97436,13.19,0.21,0.03,0.06,5436.4,0.06,0.2,0.03,11.38,15.45,1,1237654031403712563,0.276308,55.2155,577752436958062592,0.7199,0.23404,0.55624,0.026914999999999998,0,1,2.9199,47.4407,587728310178807862,0.47621,144619956636483584,0.4308,577752436958062592,0.9405,1237654031403712563,0.0,10.35,0.0,2.6328423,8.93689,9.92569,3.4104459000000005,10.07,1.13468,1.17665,ECO02900,1.1392,3.5,L,6818270000.0,0.0,0.0,6562750000.0,0.0,0.06762589999999999,2.81033,0.0633,22.5717,1,0,6800300000.0,ALFALFA,113875000.0,104338000.0,92.0684,0.0,3.0,0.13638699999999998,-21.4281,0.0,82.7439,11.9739,1,12.0869,1.12818,0.126201,3.0,10.7175,2999.0,10.5205,0.0,74.4778,11.9757,0.126589,0.126478,10.23,1,0,0,1,0,0,100000,1.66707,1.39367,2.53618,2.46119,-21.1497,3.3303,0.334183,1.20329,0.5245609999999999,0.0,0.1847,0.0,0,10.405,rs0528,0.0,,0.0,,135.55171357861963,37.915271621434115,868.2254381508199,48.40800022114328,1538.79832995961,71.29082631761328,4.875375326065549,24.577416344522533,3124.5257897516203,120.82673498051032,189.10596819458388,20.582043449488523,451.25634075145007,26.213165457269398,196.45196326989094,15.205273573382065,185.98337585254325,15.088574618595047,1125.148976389123,30.153844416700164,8936.143758689632,234.51532965897255,3372.884567989958,89.90569992603868,1329.4487385073087,38.904588038782634,1007.8701379713813,31.402326308251425,48.58279968036189,12.382936200265767,0.0,1.033308,109.8915,5.656414,0.0,0.0,3.56e+33,1.89e+27,0.0,0.0,88.30298,0.0,587.4466,0.0,909.3292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1881.6870000000001,22.63247,101.7915,0.0,290.8329,0.0,170.3145,0.0,118.7918,0.0,859.7081,5.81665,6702.749,33.22692,2528.553,17.1078,950.4454,13.966120000000002,715.8882,13.84782
rs0531,0.01,0.48588000000000003,0.02,0.01,0.1,0.05,11.57,0.09,11.85,16.69,0.03,3.4711434000000003,0.16,0.3,0.1,0.12,174.8618,0.06,0.14,12.46,9.32,14.64,12.94,14.11,0.736284,1.9380099999999998,-0.12,12.0,13.82,0.75,0.21,28.74,0.05,0.03,3.01657,3.82395,1.81485,1.56444,10.07,-99.0,5483.53,-99.0,0.06,-20.47,2.74538,13.51,0.21,0.03,0.03,5598.3,0.08,0.11,0.03,11.97,15.76,1,1237651755081793661,0.466616,18.9281,577756285248759808,0.8509,0.25795999999999997,0.6655300000000001,0.24101,0,1,20.6249,20.6249,587726033856888961,0.8393370000000001,144619956695203840,0.6324,577756285248759808,0.6032,1237651755081793661,0.0,10.19,0.0,1.6049634,9.179210000000001,10.0731,2.2680412,9.93,1.15669,1.17984,ECO02908,1.18016,6.0,L,8453100000.0,0.0430489,0.0,0.0,0.0,0.0568643,2.41819,0.0562,13.4917,0,0,0.0,ALFALFA,166043000.0,0.0,256.113,0.0488647,3.0,0.13638699999999998,-21.4281,0.0,82.7439,11.9739,0,12.0869,1.16685,0.126201,3.0,10.7175,2999.0,10.5205,0.0,74.4778,11.9757,0.101219,0.101219,10.07,1,?,0,1,0,0,1000000,1.66082,1.44272,2.55822,2.41873,-20.7015,3.3161300000000002,0.35385300000000003,1.25125,0.545319,0.0,0.1828,0.0,0,10.365,rs0531,0.0,,0.0,,31.571859122259287,36.9521497558881,215.17197258209407,32.33171570904983,390.6272475814903,40.9434886152628,7.109162294325213,21.01132596419849,718.4803813436262,59.54727350730488,51.25709816078503,15.02035382435415,109.78346289186476,16.94975977663629,48.24874552344756,11.214101397036545,25.890397409440116,8.996013066814326,231.13407557574735,13.12721964805359,2054.8538906427707,112.30498417755348,692.5899626535639,39.1225146757402,303.2917029441923,18.836460141222744,240.31056082784215,15.981964669894682,1.2984508934207062,8.150378201931076,-75632.21,113607.7,25.34466,3.859548,0.0,0.0,0.0,0.0,7311.8240000000005,23989.72,269.6142,91.11591999999999,98.72936,18.027810000000002,204.1434,19.6209,0.0,0.0,0.0,0.0,1.682677,0.0,390.4475,14.02009,24.86116,4.61806,71.03188,13.194460000000001,36.19336,13.307739999999999,19.47476,11.59908,157.3926,3.885451,1352.125,22.813679999999998,462.9195,11.4278,195.1337,10.37149,152.2194,9.061316999999999
rs0532,0.01,0.398687,0.02,0.01,0.11,0.05,13.77,0.09,13.89,18.36,0.03,0.11662229,0.05,0.07,0.11,0.12,174.87362,0.06,0.27,14.57,2.32,16.6,15.02,16.12,0.626078,1.8516099999999998,0.05,13.88,15.89,0.95,0.22,5.88,0.08,0.02,2.81746,3.6695599999999997,1.59194,1.36455,9.05,-99.0,5737.3,-99.0,0.05,-18.51,2.7037,15.71,0.22,0.03,0.04,5737.9,0.06,0.09,0.02,14.03,17.6,1,1237674650463305789,0.0118604,4.1436,317679448528807936,0.8315,1.0168,1.187,0.7389399999999999,0,1,4.2554,4.2558,587748929238401090,0.950741,-999,0.9335,317679448528807936,0.0412,1237674650463305789,0.0,9.23,0.0,0.59629161,9.18213,8.86242,0.70892227,8.89,-99.0,-99.0,ECO07241,1.01884,-3.0,E,520343000.0,0.37796799999999997,0.0,0.0,44.8505,0.0255851,9.332880000000001,0.0234,5.22194,0,0,0.0,AO,81151400.0,0.0,29.0479,0.26253699999999996,1.0,0.0,-18.5058,0.0,0.0,11.1529,1,11.1159,1.09287,0.0,1.0,9.2925,5884.0,9.1055,0.0,0.0,0.0,0.532276,0.532276,9.05,0,?,0,0,0,0,0,1.32135,1.00358,2.0312799999999998,2.05238,-18.9776,2.76231,0.182535,0.892466,0.293648,18.5809,0.1909,0.2586,0,9.265,rs0532,0.0,,0.0,,35.78762845109458,6.957348692854333,174.49067407671458,8.670914707867588,292.5719416464419,11.563412767793897,6.890426776661963,4.2767762438686345,597.0545573602262,17.526431147668852,175.09793616707572,6.529707405682093,541.9291745011232,15.30753269135086,61.304648863557475,5.084917590834859,48.601424137053236,2.8499215082465286,142.66521734213654,2.4735283150851353,1707.5760340502472,27.021833957908065,429.274249093363,7.385855968638544,318.66597179996177,6.203308854965536,235.92954516784943,5.512872508359157,19.453075635996576,3.943496046252625,0.0,0.9024673000000001,381.6715,5.169141000000001,0.0,0.0,0.0,0.0,31104.72,0.0,44.17708,13.83506,206.59900000000002,11.65889,372.4628,12.75044,13.541670000000002,17.065170000000002,13.37512,12.47162,7.252227,32.58979,805.0788,17.83547,255.7245,6.064769,730.6416,17.32791,84.00044,9.518393,70.21151,7.971356,218.0945,4.699008999999999,2588.271,49.511759999999995,641.4543,13.820620000000002,495.106,12.02786,372.4411,10.034189999999999
rs0534,0.01,0.29933000000000004,0.02,0.01,-99.0,0.05,-99.0,0.09,12.92,18.74,0.03,3.5678527,0.11,-99.0,-99.0,0.12,175.04933,0.06,0.52,15.48,7.52,16.89,-99.0,16.52,0.47921899999999995,1.64421,-0.06,14.49,16.32,0.28,0.21,15.4,0.39,0.03,2.6548700000000003,3.48544,1.48989,1.31,8.89,-99.0,6786.3,-99.0,0.02,-18.47,2.47477,16.11,0.21,0.03,0.06,6789.1,0.05,0.21,0.03,-99.0,17.92,1,1237654031403843703,-999.0,-999.0,943537696935012352,-999.0,1.6793,1.7249,0.73846,0,1,-999.0,-999.0,587728310178939010,0.350534,236100992792264704,-999.0,943537696935012352,-999.0,1237654031403843703,0.0,9.09,0.0,0.32892271,7.648439999999999,9.19996,0.35273590000000005,8.79,-99.0,1.03071,ECO07568,1.03457,12.0,L,1131960000.0,0.08863839999999999,0.0,0.0,195.171,0.03401130000000001,4.645519999999999,0.0384,4.047619999999999,0,0,0.0,GBT,98559400.0,0.0,189.951,0.030504400000000004,1.0,0.0,-18.4828,0.0,0.0,11.0809,1,11.1099,1.1772,0.0,1.0,9.3805,6108.0,8.9115,0.0,0.0,0.0,1.35212,1.34841,8.89,0,1,0,0,0,0,0,1.3046799999999998,1.14965,2.17817,2.05018,-18.7955,2.92367,0.171741,1.0452299999999999,0.27615500000000004,0.0,0.183,0.0,0,9.375,rs0534,23480159.041249204,24575476.559433583,-5168.56033016355,-5833.928143440023,21.663561218551,8.836700756511576,35.59667298116801,6.038948709122992,59.198838591697424,6.934265445875327,2.2269708950680367,3.8164366097963898,95.63112881941089,7.85674709365826,38.369770561044255,4.070761953041982,113.89908567877266,8.62916229722951,10.881449913294322,2.495669074169583,7.473905195600504,1.8562369990672076,18.14135608027549,0.9741893082681071,273.5050284235151,10.68892169806008,54.63783401158895,2.916659652034448,59.91199435020934,3.4659914069667783,41.9451807063614,2.7192523015078556,6.862901276492662,2.065735804318942,-3436.448,87170.54,92.14072,3.301128,0.0,0.0,185.3585,65.85292,371.0485,71.94408,54.70628000000001,30.92515,65.91991,14.7608,108.5686,13.92102,0.0,0.0,5.707901000000001,9.142951,0.0,0.0,144.8808,12.22436,62.783669999999994,5.7192989999999995,179.3819,16.34086,19.36559,7.3798710000000005,12.67507,4.128957,28.10561,2.229444,416.7792,26.03741,82.66354,6.557187,93.17473000000001,8.29015,65.84692,6.719550999999999
rs0536,0.01,0.425112,0.02,0.01,-99.0,0.04,-99.0,0.07,13.23,18.49,0.03,4.2697144,0.04,-99.0,-99.0,0.1,175.07898,0.05,0.15,14.36,3.32,16.42,-99.0,15.92,0.682131,2.01614,0.0,13.6,15.66,0.76,0.18,8.53,0.04,0.03,3.10752,4.045059999999999,1.77351,1.51649,9.15,-99.0,5938.13,-99.0,0.02,-18.76,2.95368,15.42,0.18,0.02,0.04,5879.0,0.04,0.23,0.05,-99.0,17.52,1,1237655124468301949,-999.0,-999.0,943541545225709568,-999.0,0.60787,0.81742,0.37793000000000004,0,1,-999.0,-999.0,588010878220107874,0.758,236100992850984960,-999.0,943541545225709568,-999.0,1237655124468301949,0.0,9.35,0.0,0.67176847,8.96159,9.099839999999999,0.67176847,9.05,1.0262200000000001,1.00195,ECO10115,1.02518,5.5,L,898911000.0,0.190249,0.0,0.0,0.0,-99.0,6.89843,-99.0,4.0835300000000005,0,0,0.0,ALFALFA,99879000.0,0.0,89.3433,-0.178199,1.0,0.0,-18.7584,0.0,0.0,11.1709,1,11.1669,1.15982,0.0,1.0,9.4315,7778.0,9.1635,0.0,0.0,0.0,1.16987,1.1528200000000002,9.15,1,?,0,1,0,0,1000000,1.3629799999999999,1.08965,2.16722,2.14034,-19.3806,2.94457,0.172192,0.9764290000000001,0.28541,0.0,0.1578,0.0,0,9.425,rs0536,0.0,,0.0,,119.96113915283912,18.36098404850852,127.90754781145647,12.250542432247103,193.77540544138625,12.821297432088087,-3.6821392980993024,-7.077126967677558,414.826040748986,18.580637011803987,271.96964312633463,12.984287617898964,844.128799914244,33.71083479852531,49.43654384645945,4.385794456053552,34.773967715759525,3.7116985565356284,51.01450933799079,1.7243563951028618,1186.4024765420997,26.532940540689232,153.2442837424795,5.156409747273464,189.32941332941573,6.0878469104233,124.64879014202657,5.326163945192371,29.83768146940325,3.7376103033715133,0.0,1.0838649999999999,468.0185,6.728383,0.0,0.0,685.7021,140.3837,733.9748,117.6147,208.83700000000002,36.65653,140.6213,16.93345,206.7112,18.57433,0.0,0.0,0.0,0.0,0.0,0.0,509.2003,21.196360000000002,371.1768,12.615960000000001,1060.505,36.0456,50.701609999999995,9.216610000000001,56.8747,9.21092,74.44198,3.604858,1677.707,37.91037,218.947,10.60252,286.7615,11.116480000000001,183.4731,10.75827
