name,name,name.1,name.1.1,exth,modelg_r,extj,extk,e_uhmag,exti,ukmag,extg,2kmag,nuvmag,extz,dedeg,e_zmag,e_ukmag,e_uymag,extu,radeg,extr,e_2kmag,2jmag,r50,gmag,uymag,rmag,modelg_i,modelg_j,dgr,2hmag,imag,b_a,extnuv,r90,e_2hmag,e_imag,modelu_j,modelu_k,modelu_i,modelu_r,logmstar,e_uvm2mag,grpcz,uvm2mag,e_rmag,absrmag,modelg_k,zmag,extuvm2,exty,e_umag,cz,e_nuvmag,e_2jmag,e_gmag,uhmag,umag,fl_insample,sdss_dr10_objid,flux_ratio_2c,r50_deconv1,sdss_dr12_specid,b_a_deconv1,dist2d_nn2,dist2d_nn3,dist2d_nn1,f_b,f_a,r50_deconv2c,r50_deconv2e,sdss_dr7_objid,b_a_innerdisk,sdss_dr7_specid,b_a_deconv2e,sdss_dr10_specid,b_a_deconv2c,sdss_dr12_objid,vdisp,logmstar_84,vrot,sfr_nuv,mu_delta,logmgas,sfr_nuv_wise,logmstar_16,ccr_star,ccr_bary,econame,ccr_lum,morph,morphel,mhi,ehiasym,ew20,emhi_corr_sys,w20,eb_a_innerdisk,ew50,eb_a,peaksnhi,confused,limflag,mhi_corr,hitelescope,emhi,emhi_corr_rand,w50,hiasym,grpn,grprproj_stack,grpabsrmag,logmh_dyn,grpsig,logmh_s,fc,logmh,ccr,grprproj,grpnassoc,grpmb,grp,grpms,logmh_dyn_stack,grpsig_stack,logmh_dyn_smooth,meanfsmgr,meanfsmgre15,logmstare15,kin_slit_flag,kin_done_hi,kin_done_blue,kin_done_red,kin_blue_code,kin_ifu_flag,kin_red_code,modelg_jcorr,modelu_icorr,modelu_jcorr,modelg_kcorr,absrmagcorr,modelu_kcorr,modelg_rcorr,modelu_rcorr,modelg_icorr,fuvmag,extfuv,e_fuvmag,centralout,logmbary_pc,NAME,oii_3726_flux,oii_3726_flux_err,oii_3729_flux,oii_3729_flux_err,neiii_3869_flux,neiii_3869_flux_err,h_delta_flux,h_delta_flux_err,h_gamma_flux,h_gamma_flux_err,oiii_4363_flux,oiii_4363_flux_err,h_beta_flux,h_beta_flux_err,oiii_4959_flux,oiii_4959_flux_err,oiii_5007_flux,oiii_5007_flux_err,hei_5876_flux,hei_5876_flux_err,oi_6300_flux,oi_6300_flux_err,nii_6548_flux,nii_6548_flux_err,h_alpha_flux,h_alpha_flux_err,nii_6584_flux,nii_6584_flux_err,sii_6717_flux,sii_6717_flux_err,sii_6731_flux,sii_6731_flux_err,ariii7135_flux,ariii7135_flux_err,oii_flux,oii_flux_err,oiii_flux,oiii_flux_err,Flux_HeII_3203,Flux_HeII_3203_Err,Flux_OII_3726,Flux_OII_3726_Err,Flux_OII_3728,Flux_OII_3728_Err,Flux_NeIII_3868,Flux_NeIII_3868_Err,Flux_Hd_4101,Flux_Hd_4101_Err,Flux_Hg_4340,Flux_Hg_4340_Err,Flux_OIII_4363,Flux_OIII_4363_Err,Flux_HeII_4685,Flux_HeII_4685_Err,Flux_ArIV_4711,Flux_ArIV_4711_Err,Flux_Hb_4861,Flux_Hb_4861_Err,Flux_OIII_4958,Flux_OIII_4958_Err,Flux_OIII_5006,Flux_OIII_5006_Err,Flux_HeI_5875,Flux_HeI_5875_Err,Flux_OI_6300,Flux_OI_6300_Err,Flux_NII_6547,Flux_NII_6547_Err,Flux_Ha_6562,Flux_Ha_6562_Err,Flux_NII_6583,Flux_NII_6583_Err,Flux_SII_6716,Flux_SII_6716_Err,Flux_SII_6730,Flux_SII_6730_Err
rs0261,rs0261,rs0261,rs0261,0.03,0.572756,0.05,0.02,0.03,0.11,11.48,0.2,11.47,18.32,0.08,0.68495549,0.02,0.07,0.04,0.27,156.58807,0.14,0.06,12.55,6.31,15.21,13.16,14.53,0.890911,2.38278,-0.09,11.85,14.17,0.61,0.48,14.93,0.03,0.02,3.73068,4.75941,2.23881,1.92066,10.01,-99.0,6243.64,-99.0,0.02,-20.37,3.41151,13.89,0.5,0.06,0.04,6249.6,0.03,0.04,0.02,11.86,16.61,1,1237648722294210614,1.0,76.1614,306393791051360256,0.6709999999999999,0.40447,0.46422,0.28022,0,1,92.2449,750.0,588848900976148548,0.61116,76784280834932736,0.0001,306393791051360256,0.6678,1237648722294210614,0.0,10.15,0.0,1.2917714,9.15807,9.16091,3.8253793,9.91,1.1415,1.15598,ECO08732,1.17831,1.0,L,1034630000.0,0.527288,0.0,0.0,0.0,0.00861793,14.9163,0.0078,2.67141,0,0,0.0,ALFALFA,169302000.0,0.0,46.5698,0.0562029,1.0,0.0,-20.3688,0.0,0.0,11.6149,1,11.6049,1.17952,0.0,1.0,10.1265,6860.0,10.0825,0.0,0.0,0.0,0.339097,0.285632,10.03,0,0,0,0,0,0,0,1.7907099999999998,1.54722,2.83136,2.69133,-20.8953,3.73198,0.315329,1.35598,0.5065729999999999,19.021,0.4259,0.2145,0,10.065,rs0261,0.0,-0.7460388000000001,0.0,-0.7460388000000001,71.49035,7.672110000000001,124.2469,6.049201,214.1655,6.3356379999999985,12.39142,5.860467,419.5796,11.03018,206.4784,6.814796,522.4738,11.75221,57.08295,5.615189,93.22286,8.960768,420.3624,6.175693,2084.854,30.56207,1236.36,18.1638,469.5238,13.30478,385.3576,13.62379,54.87173000000001,6.6437610000000005,0.0,1.055058,625.3676,9.777512,0.0,0.0,347.42012276833555,75.83391537382441,-9331.869926056897,0.0,111.64031113348453,10.953969189231332,86.02848389780182,8.790432682118375,155.9870150887544,7.73072874695152,0.0,0.0,0.0,0.0,0.0,0.0,372.9914788485653,9.805441327857379,161.82216886985543,3.6399302549400536,461.3205996696215,10.376666858019144,27.204016961191638,8.29752620391024,78.8593265467478,7.580116398720744,353.77236667730887,5.197395220130272,1754.060698290779,25.71294001662067,1039.7548061196867,15.275403885111752,393.81685938103584,11.159491114945862,323.1257540322723,11.423668344746103
rs0262,rs0262,rs0262,rs0262,0.03,0.283138,0.04,0.02,0.11,0.1,-99.0,0.18,-99.0,19.0,0.07,0.98348709,0.03,-99.0,-99.0,0.25,156.66169,0.13,-99.0,15.28,2.58,17.38,-99.0,17.0,0.462105,1.64015,-0.06,-99.0,16.82,0.58,0.45,5.51,-99.0,0.02,2.48261,3.3244800000000003,1.30456,1.1256,8.59,-99.0,6328.02,-99.0,0.03,-17.91,2.48202,16.63,0.46,0.06,0.03,6336.9,0.08,0.12,0.02,15.04,18.28,1,1237651752389509250,0.796552,5.4321,306399013731592192,0.4664,0.48586,0.49278,0.047157,0,1,5.301,160.401,587728950124216483,0.610657,76784280914624512,0.0111,306399013731592192,0.4782,1237651752389509250,0.0,8.75,0.0,0.48453314,8.38082,9.17453,0.49482098,8.51,-99.0,-99.0,ECO05083,1.10869,-1.5,L,8277770000.0,0.0,0.0,3337060000.0,0.0,0.0291477,5.47315,0.0096,6.51716,1,0,3337060000.0,ALFALFA,251428000.0,151721000.0,337.381,0.0,2.0,0.0934568,-20.3233,0.0,15.9793,11.4599,0,11.5879,1.28664,0.0234453,2.0,10.1665,4430.0,9.8075,0.0,47.6121,11.2636,2.58121,2.58121,8.59,0,0,0,0,0,0,0,1.08314,0.751572,1.70258,1.7820900000000002,-18.4439,2.40153,0.07695010000000001,0.696396,0.132126,19.3884,0.394,0.1522,0,9.275,rs0262,0.0,-0.7399236,0.0,-0.7399236,37.293,3.942741,54.52769,2.932538,102.1794,3.143646,5.439046,2.470642,304.533,8.353323,163.2158,3.455407,680.2902,2.269637,21.98594,2.194452,32.864940000000004,2.98069,39.54872,1.129533,975.2331,13.90115,116.3198,3.322156,163.6636,5.726425,115.0508,4.028537,18.91142,2.046409,0.0,1.04641,513.5089,6.010736,0.0,0.0,-9106.952478018371,0.0,3.3786806461741404e+22,4.1345579875015085e+17,48.583672950283514,6.500757623132055,59.120809934230834,5.044781927024182,115.38247911819973,5.046035116868823,2.535403756292341,9.511545369845528,2.838538395278525,9.969232567208763,1.6449861953617775,13.342249292359591,265.10306523223454,7.271762115025055,206.39892965034,0.688604095659708,588.4944923878295,1.9633810309477282,22.211715690915742,3.8459996979738835,27.322788105346834,2.4780438144030157,32.723220351247654,0.9345930096601308,806.6970812757497,11.49880693280036,96.1802742573604,2.7469603215079066,134.99530117209713,4.723350014996775,94.87166478663919,3.3219587507828985
rs0264,rs0264,rs0264,rs0264,0.04,0.225706,0.06,0.02,0.1,0.14,14.97,0.25,-99.0,19.43,0.1,0.42236355,0.05,0.12,0.1,0.33,156.83775,0.18,-99.0,15.64,2.12,17.39,16.12,17.04,0.357815,1.40819,0.16,-99.0,16.85,0.87,0.6,5.13,-99.0,0.02,2.41427,3.18061,1.36389,1.23178,8.55,-99.0,6333.31,-99.0,0.02,-17.91,2.17453,16.72,0.61,0.08,0.09,6318.9,0.1,0.16,0.02,15.21,18.44,1,1237654670812315781,0.337702,4.2577,306408634458335232,0.7973,0.7261,0.84288,0.57176,0,1,2.7974,5.8032,587728949587411038,0.865476,76784281061425152,0.8614,306408634458335232,0.6365,1237654670812315781,0.0,8.71,0.0,0.14294104,8.63653,9.31662,0.16268455,8.47,-99.0,1.05178,ECO10157,1.14728,-2.5,E,1480780000.0,0.177985,0.0,0.0,0.0,0.00973766,6.25487,0.0094,3.42496,0,0,0.0,ALFALFA,173078000.0,0.0,120.654,9.88214e-05,1.0,0.0,-17.9255,0.0,0.0,10.9499,1,11.0069,1.4006,0.0,1.0,9.3865,7806.0,8.5725,0.0,0.0,0.0,1.99678,1.95489,8.55,0,?,0,0,0,0,0,1.22861,1.18875,2.16549,1.94854,-18.075,2.88543,0.159794,1.09668,0.251863,20.0336,0.5262,0.1728,0,9.375,rs0264,0.0,-0.7236511,0.0,-0.7236511,82.77577,4.9019330000000005,74.82718,3.471908,142.9624,3.704467,5.889838,2.809842,457.4354,16.177789999999998,332.2825,5.164999,1394.878,41.89065,40.39685,2.376523,52.48748000000001,5.191374,33.18124,1.7337779999999998,1504.37,31.9457,97.5919,5.099348,198.0069,6.546969,134.7753,6.626134,26.81343,2.1082110000000003,0.0,1.023397,1014.099,9.692799,0.0,0.0,0.0,0.0,0.0,0.0,138.30058944418684,12.612645060584235,105.65284756636974,7.7767113884310906,195.21252118020692,10.592934581330562,0.0,0.0,0.0,0.0,0.0,0.0,409.82741138819154,14.494072381983928,434.97504639348347,13.063073807511909,1239.418678547899,37.22193200158906,48.021779138580406,4.757948396495017,44.265716086867975,4.378184808734351,27.809092210820516,1.4530738536321115,1260.3442248253255,26.76374728491156,81.71943540358312,4.269983876596221,165.26911494685723,5.464515490190044,112.45129553420234,5.52858982827882
rs0266,rs0266,rs0266,rs0266,0.02,0.663008,0.04,0.02,0.12,0.09,11.99,0.16,11.58,19.85,0.06,1.2417832,0.08,0.07,0.18,0.22,156.85416999999995,0.12,0.35,13.01,5.35,15.64,13.52,14.93,0.991789,2.43356,-0.08,12.26,14.55,0.52,0.39,15.15,0.04,0.02,3.9814,4.97079,2.53963,2.21084,9.97,-99.0,6441.28,-99.0,0.12,-20.0,3.42296,14.28,0.4,0.05,0.24,6412.1,0.06,0.05,0.03,12.31,17.28,1,1237648722831212651,1.0,21.8194,306410283725776896,0.4877,0.037283,0.062196,0.029833,0,1,31.805,750.0,587728307486589067,0.6140180000000001,76784281086590976,0.0001,306410283725776896,0.4818,1237648722831212651,0.0,10.09,0.0,0.25483829,9.33555,8.74271,1.0784208,9.81,1.12972,1.10177,ECO05499,1.1634,0.0,L,6019650000.0,0.0,0.0,2491730000.0,115.676,0.0314008,1.35315,0.0233,22.69400000000001,1,0,2491730000.0,GBT,193586000.0,142776000.0,299.346,0.0,4.0,0.138536,-22.2032,0.0,89.5269,12.5679,0,12.5829,1.04389,0.0610492,5.0,11.1165,4420.0,11.0505,0.0,82.78200000000002,12.164,0.33021,0.737862,9.93,0,0,0,0,0,0,0,1.9353,2.00254,3.26185,2.81237,-20.4868,4.13892,0.45561,1.7821599999999995,0.6759930000000001,21.7715,0.3471,2.2128,0,9.995,rs0266,0.0,-0.7692738,0.0,-0.7692738,19.03993,5.328021,12.36686,3.7633,36.64457,3.782887,-4.302178,4.228566000000002,776.0723,42.1948,39.19927,4.501357,550.65,45.37756,24.19458,4.506096,211.9877,32.12685,903.2867,18.28234,4121.723,69.67430999999999,2656.726,53.77158000000001,939.9513,41.45702,687.7111,47.16696,15.19742,5.5443940000000005,0.0,1.087917,92.20123,5.860792,0.0,0.0,0.0,0.0,1043.9753604288703,3340.0938255947563,344.1377269047352,125.28759399490471,136.9675465928354,54.99782095249656,329.29866829395866,74.39905180735298,0.0,0.0,0.0,0.0,0.0,0.0,688.725171116577,37.44576484720527,170.4017209412464,14.042334322967958,485.9788637618131,40.04818859363208,208.8966021010998,40.31398731706707,180.66816716183968,27.38035794616079,766.616206383549,15.516156868704272,3497.230992686677,59.11779038185226,2253.424957960711,45.60885104485032,795.5448524611047,35.08790174488515,581.9157867414747,39.91094318036115
rs0318,rs0318,rs0318,rs0318,0.02,0.159,0.04,0.02,0.41,0.09,15.28,0.16,-99.0,19.07,0.06,3.2983215,0.13,1.65,0.32,0.22,161.20238999999995,0.12,-99.0,-99.0,3.78,17.86,16.69,17.63,0.294571,1.46054,0.1,-99.0,17.53,0.44,0.39,7.92,-99.0,0.09,2.11226,2.96635,0.946281,0.810711,8.09,-99.0,5493.9,-99.0,0.28,-16.96,2.3146400000000003,17.35,0.4,0.05,0.08,5493.9,0.07,-99.0,0.04,15.38,18.37,0,1237651755075829930,0.7618590000000001,30.0312,569849147931256832,0.3305,1.0489,1.128,0.52665,0,1,28.6791,199.652,587726033850925228,0.422208,142649773197885440,0.0142,569849147931256832,0.299,1237651755075829930,0.0,8.21,0.0,0.17543043,7.6559,9.3693,0.18233877,8.03,-99.0,1.06396,ECO13436,-99.0,-999.0,L,1671760000.0,0.116991,0.0,0.0,0.0,0.00854776,5.60719,0.0206,3.86473,0,0,0.0,ALFALFA,130834000.0,0.0,197.24400000000003,0.019647,1.0,0.0,-16.9579,0.0,0.0,10.8679,1,10.7511,1.0,0.0,1.0,9.385,9487.0,8.09,0.0,0.0,0.0,4.02567,4.02567,8.09,1,1,0,1,0,0,1000000,1.18794,0.6807270000000001,1.7341799999999998,1.97031,-17.2074,2.51654,0.0595646,0.605799,0.134493,19.1849,0.34,0.2027,0,9.385,rs0318,0.0,-0.7981362,0.0,-0.7981362,0.0,-0.7981362,0.0,-0.7981362,0.0,-0.7981362,0.0,-0.7981362,396.1372,6.841228,475.8101,5.407759,1537.684,11.62042,44.62551,1.895097,20.31095,2.454167,16.18662,0.9116756,1220.907,9.999,47.60772,2.6813990000000003,98.58604,3.480721,72.32866999999997,3.197336,25.29843,1.678884,0.0,1.128735,1430.072,13.39046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.841756223064655,0.0,7.016091934616108,4.222987493721807,363.9734936000513,6.285765779317095,492.6854681024757,3.7232672850815245,1405.156287222241,10.618895835011012,43.26076387877736,2.98424104139376,17.932500383862592,2.1667795287548297,14.232297723838153,0.8016027167351047,1073.2382582149294,8.789620621301278,41.835403631951095,2.35628611206985,86.44876851997964,3.052197288902486,63.40889842243955,2.803031683651991
rs0334,rs0334,rs0334,rs0334,0.03,0.30296300000000004,0.04,0.02,0.11,0.09,12.3,0.17,12.34,17.04,0.07,0.81254449,0.02,0.17,0.04,0.23,161.97743,0.13,0.09,13.38,7.64,15.28,13.88,14.86,0.495865,1.71918,-0.13,12.65,14.67,0.38,0.42,17.47,0.1,0.02,2.6125700000000003,3.49222,1.38925,1.19635,9.19,-99.0,4619.75,-99.0,0.02,-19.39,2.59883,14.51,0.43,0.05,0.05,4696.9,0.02,0.07,0.03,12.82,16.15,1,1237648722296569924,0.0385246,15.9794,309775338542491648,0.3972,0.12394,0.82731,0.086219,0,1,2.4939,16.8016,588848900978507850,0.468073,77628572679798784,0.3793,309775338542491648,0.4581,1237648722296569924,0.0,9.31,0.0,1.7519637,8.36788,9.4821,2.0267473000000003,9.15,1.03269,1.02507,ECO09923,1.07809,8.5,L,2167550000.0,0.0659228,0.0,0.0,0.0,0.0123146,5.39476,0.0433,4.03045,0,0,0.0,ALFALFA,127503000.0,0.0,227.052,-0.00355037,2.0,0.109902,-20.8436,0.0,106.658,11.7529,0,11.7979,1.20871,0.0612036,3.0,10.3945,7647.0,10.2645,0.0,47.1499,11.3255,3.27929,3.27929,9.19,0,1,0,0,0,0,0,1.12248,0.800556,1.77878,1.84616,-19.9535,2.50247,0.0838432,0.74015,0.144249,17.3952,0.3686,0.0207,0,9.665,rs0334,0.0,-0.8149776,0.0,-0.8149776,24.70636,4.828671,61.2515,3.789096,107.4515,3.5390980000000005,2.137747,3.100032,318.6963,8.027547,59.21353000000001,3.104423,221.4987,6.302094,37.10357,2.758379,37.41405,4.00058,97.48344,1.832,1148.208,15.26693,286.716,5.388235,242.7145,6.21226,167.1921,6.002109,14.01795,2.622856,0.0,1.152552,182.1681,4.393574,0.0,0.0,5235.51237846733,0.0,0.0,0.0,23.508813314174496,9.906495420930925,87.4185223635478,5.9378583585985005,136.7070970834789,5.707020210183715,0.0,0.0,1.5532315743338516,21.725193928235417,0.0,0.0,302.49524135606254,7.619463317465988,73.29256192667998,2.0853239605129223,209.00212919947302,5.946540834845639,34.370419440548844,4.6100873059721375,34.012081036380366,3.6368169485132604,88.22458531490248,1.657998941121706,1038.879957829926,13.813270413193806,259.3209543440667,4.873401702137664,219.01909876048396,5.605777926188193,150.8307183808642,5.414743951838934
rs0337,rs0337,rs0337,rs0337,0.02,0.325743,0.04,0.02,-99.0,0.09,-99.0,0.16,12.68,17.46,0.06,3.5125456,0.02,-99.0,-99.0,0.22,162.57173,0.12,0.14,13.83,7.37,15.76,-99.0,15.36,0.531784,1.7659,-0.08,13.25,15.14,0.32,0.39,14.79,0.05,0.02,2.6532,3.53427,1.41909,1.21305,9.31,-99.0,6435.26,-99.0,0.02,-19.58,2.64697,14.92,0.4,0.05,0.03,6428.7,0.02,0.06,0.02,-99.0,16.7,1,1237654599958265952,-999.0,-999.0,651951885502146560,-999.0,1.5169,2.0193,1.5124,0,1,-999.0,-999.0,587728878733361159,0.371911,163198802365251584,-999.0,651951885502146560,-999.0,1237654599958265952,0.0,9.43,0.0,2.6535423,8.11157,9.63822,3.163652,9.23,1.05695,1.04537,ECO10088,1.12285,7.0,L,3105180000.0,0.116122,0.0,0.0,0.0,0.0406274,11.8653,0.0119,5.04609,0,0,0.0,ALFALFA,199050000.0,0.0,195.254,-0.218132,1.0,0.0,-19.5971,0.0,0.0,11.2789,1,11.3669,1.1366,0.0,1.0,9.8365,7761.0,9.4135,0.0,0.0,0.0,2.98841,2.98841,9.31,0,1,0,0,0,0,0,1.07065,0.729576,1.67937,1.7718599999999998,-20.2602,2.38057,0.0692062,0.677917,0.120865,0.0,0.3482,0.0,0,9.795,rs0337,0.0,-0.7920223000000001,0.0,-0.7920223000000001,19.2112,5.897938,64.49225,4.413377,110.0573,4.177558,1.818859,3.535544,719.1510000000003,35.37356,70.0667,3.60777,588.7266,25.30366,35.65752,2.837639,71.85531999999998,9.228067,206.801,6.98498,2266.986,67.26324,608.2383,20.54406,503.4534,18.33286,343.9399,19.00747,15.67651,2.667825,0.0,1.120089,214.562,5.017624,0.0,0.0,660.6977652294332,160.45547212635523,1322.8873523708087,166.51675255615297,66.5510598664719,24.83606524180509,255.75210733543054,28.135559047057864,364.6940457277438,28.23985988102465,13.549139131563468,27.85654396833824,0.0,0.0,0.0,0.0,657.7805370407656,32.35487302922993,187.7660850011833,8.070246645055597,535.494141212513,23.01571167539129,80.62579574213245,12.528318827132193,63.09814896971361,8.103421517968306,180.83322637573565,6.10788376057169,1981.8317316391267,58.80249079829261,531.5466840076788,17.953698359762605,439.01863522917785,15.986518666966168,299.84737065590286,16.57074361631481
rs0341,rs0341,rs0341,rs0341,0.03,0.209509,0.04,0.02,0.28,0.09,14.0,0.17,13.95,18.01,0.07,2.0949621,0.08,0.08,0.1,0.23,162.90627,0.12,0.32,14.73,6.81,16.35,15.32,16.04,0.336876,1.39861,-0.09,13.72,15.88,0.5,0.4,14.22,0.11,0.04,2.30398,3.06737,1.24224,1.11488,8.69,-99.0,4942.64,-99.0,0.02,-18.33,2.162,15.63,0.41,0.05,0.06,4950.4,0.05,0.3,0.03,14.34,17.25,1,1237651753466003519,0.255988,12.0355,570879670757648384,0.618,1.8537,1.8543,1.7714,0,1,8.8476,16.8742,587726032241098837,0.508942,-999,0.4877,570879670757648384,0.472,1237651753466003519,0.0,8.87,0.0,0.2904624,7.8309,9.34523,0.31186803,8.61,-99.0,1.04195,ECO07435,1.0922,9.0,L,1581620000.0,0.104534,0.0,0.0,0.0,0.0330533,15.5862,0.0254,5.53521,0,0,0.0,ALFALFA,94424900.0,0.0,206.291,-0.140245,1.0,0.0,-18.3219,0.0,0.0,11.0179,1,11.0799,1.16865,0.0,1.0,9.4435,6010.0,8.7495,0.0,0.0,0.0,2.11251,2.11248,8.69,0,1,0,0,0,0,0,1.20504,1.05271,2.03506,1.91827,-18.5027,2.7482900000000003,0.138443,0.968464,0.222687,18.4186,0.3565,0.0859,0,9.425,rs0341,0.0,-0.7906072,0.0,-0.7906072,-2.936311,4.637703,23.56901,3.630005,45.40255,3.188673,-2.905261,3.123034,141.192,12.25188,57.90946,2.903314,225.3116,16.83575,12.48574,2.138137,19.08188,3.611873,23.2506,1.58781,488.528,26.874340000000004,68.3841,4.6700300000000015,108.4926,6.694452,78.15113000000002,5.391075,8.487793,1.745141,0.0,1.118087,178.7689,4.132816,0.0,0.0,22599.1688760213,1977937.7332839388,21.205329396122472,16.866264689279582,0.0,0.0,39.42126396121967,8.278449424750514,63.22964346945884,10.091662611402288,0.0,0.0,3.0537011673561483,13.204637275081923,0.0,0.0,129.33819999190405,11.22327118899661,71.9623964197458,5.3771808638969585,205.2224975518194,15.334650604576256,12.497775532731717,4.243939704839195,16.765984335954517,3.173513623471956,20.3407982171378,1.3890963165317698,427.28058936802756,23.505067947132524,59.7895253791187,4.083096468422423,94.64648470415047,5.840088161042039,68.16025583855743,4.701877647128723
rs0344,rs0344,rs0344,rs0344,0.03,0.362875,0.04,0.02,0.18,0.1,14.23,0.18,14.05,19.13,0.07,3.0192067,0.03,0.29,0.15,0.24,163.13711,0.13,0.14,14.99,3.58,16.83,15.36,16.37,0.5569310000000001,1.66947,0.15,14.66,16.12,0.65,0.43,9.75,0.16,0.02,2.78349,3.5575,1.6709599999999998,1.4769,8.99,-99.0,5560.25,-99.0,0.02,-18.26,2.44347,15.96,0.44,0.06,0.15,5555.5,0.04,0.2,0.02,14.51,17.96,1,1237654030861795335,0.5907640000000001,8.7867,570977527292520448,0.54,1.7205,2.0631,0.92523,0,1,5.8985,14.9225,587728309636890630,0.63932,142932669846519808,0.5343,570977527292520448,0.4764,1237654030861795335,26.0064,9.13,0.0,0.13119977,8.85542,9.21756,0.15110752,8.81,-99.0,1.0157200000000002,ECO07518,1.03764,-1.0,E,1178770000.0,0.15128,0.0,0.0,195.284,0.0204341,8.72788,0.0335,6.826339999999999,0,0,0.0,GBT,120587000.0,0.0,144.517,0.666523,1.0,0.0,-18.2375,0.0,0.0,11.0869,1,11.0649,1.21544,0.0,1.0,9.3975,6071.0,8.9435,0.0,0.0,0.0,0.327345,0.311235,9.01,1,?,1,0,10000,0,0,1.48684,1.47333,2.51863,2.22072,-18.4138,3.25251,0.287649,1.31944,0.441545,19.6414,0.3783,0.1394,0,9.405,rs0344,0.0,-0.7329121999999999,0.0,-0.7329121999999999,48.59278,5.238962,80.11058,3.902219,129.6145,3.981313,4.044073,3.2303330000000003,475.2881,15.55848,212.2212,4.500299,989.5313,32.60094,34.05211,2.440058,36.07008,5.135943,62.22451,2.477753,1398.245,28.20284,183.0133,7.287508,245.8299,9.896627,176.4855,7.385031,25.79941,2.307986,0.0,1.036494,634.7238,8.030187,0.0,0.0,0.0,0.0,641398.9368699897,119894675.85013856,94.19441849681569,17.66507437375748,142.1578259057182,10.600752668205338,194.23476218915266,11.04602814061278,0.0,0.0,8.633693617113103,8.748336184740314,0.0,0.0,407.2198601297629,13.330277045505058,295.5332586921998,9.736593889496781,842.7071655870176,27.76369554239712,41.81463276403341,5.557010943918926,29.56760763102156,4.210069604483599,50.77422107257883,2.0218074611635415,1140.6391731698486,23.00688656039645,149.23979302214934,5.9426620118169415,199.99205899111908,8.05128591272706,143.5397233685415,6.006415863105487
rs0350,rs0350,rs0350,rs0350,0.02,0.300745,0.04,0.02,0.16,0.09,14.07,0.16,13.66,18.4,0.06,2.9479643,0.04,0.13,0.11,0.22,163.69943,0.12,0.24,15.24,2.14,16.7,15.37,16.29,0.478188,1.62074,0.24,14.48,16.1,0.93,0.39,6.49,0.21,0.04,2.50089,3.30397,1.35833,1.18089,8.93,-99.0,6499.15,-99.0,0.02,-18.67,2.42382,15.93,0.4,0.05,0.05,6499.0,0.06,0.18,0.02,14.31,17.54,1,1237651754540072995,0.7126939999999999,5.3579,571001441670424576,0.9492,2.0414,2.3288,1.8166,0,1,4.2893,8.7985,587726033315168306,0.966158,142932670211424256,0.5719,571001441670424576,0.8556,1237651754540072995,0.0,9.11,0.0,0.68029292,9.17573,9.36302,0.74915155,8.83,-99.0,1.01859,ECO10219,1.02317,-2.5,E,1647760000.0,0.16228,0.0,0.0,0.0,0.017572,7.9096899999999986,0.0193,4.01358,0,0,0.0,ALFALFA,162742000.0,0.0,153.899,-0.175734,1.0,0.0,-18.6754,0.0,0.0,11.0919,1,11.1479,1.14877,0.0,1.0,9.4995,7853.0,8.9315,0.0,0.0,0.0,1.1538,1.1538,8.93,0,?,0,0,0,0,0,1.19229,0.911953,1.88658,1.89075,-19.0464,2.58505,0.134983,0.829277,0.217659,18.8495,0.3421,0.1674,0,9.495,rs0350,0.0,-0.7422428000000001,0.0,-0.7422428000000001,100.8863,6.606694,241.7225,6.085704,438.7637,7.318644,10.43584,4.172617,1021.945,38.32232,514.141,7.902075,1699.4820000000002,49.72223,114.7237,3.715774,51.60096,5.60231,262.3954,5.966558,3558.573,78.79225,771.7513,17.5487,538.4619,14.08317,381.6862,11.70705,73.34924000000002,3.3781830000000004,0.0,1.04969,1507.78,15.20747,0.0,0.0,41.879287768992356,62.885410411502676,0.0,0.0,106.2256452593944,15.242946018394056,243.70921518428355,13.176747255924566,423.46011517866174,17.14222680469868,3.5296379855226907,11.490932049830771,3.622849296437552,12.873934360798392,0.0,0.0,873.7047720467858,32.76340102442301,506.6706817413436,14.823808341591512,1445.0328272077304,42.277737917773194,102.998650582356,6.238431931498813,42.385014954778974,4.601735958619914,214.6405941099689,4.8806707507509195,2910.219971318475,64.43672211729762,630.9279091469989,14.346544799144413,439.26891551301264,11.48883293857076,311.2991087938177,9.548142509749276
